STUDY_ID	SAMPLE_ID	ESR1
sarc_tcga_pan_can_atlas_2018	TCGA-X9-A971-01	2.7847
sarc_tcga_pan_can_atlas_2018	TCGA-X9-A973-01	76.9208
sarc_tcga_pan_can_atlas_2018	TCGA-Z4-A8JB-01	71.9939
sarc_tcga_pan_can_atlas_2018	TCGA-Z4-A9VC-01	122.065
sarc_tcga_pan_can_atlas_2018	TCGA-Z4-AAPF-01	83.2934
sarc_tcga_pan_can_atlas_2018	TCGA-Z4-AAPG-01	34.1777
skcm_tcga_pan_can_atlas_2018	TCGA-3N-A9WB-06	19.79
skcm_tcga_pan_can_atlas_2018	TCGA-3N-A9WC-06	86.7209
skcm_tcga_pan_can_atlas_2018	TCGA-3N-A9WD-06	36.8794
skcm_tcga_pan_can_atlas_2018	TCGA-BF-A1PU-01	20.4545
skcm_tcga_pan_can_atlas_2018	TCGA-BF-A1PV-01	3.8852
skcm_tcga_pan_can_atlas_2018	TCGA-BF-A1PX-01	52.8328
skcm_tcga_pan_can_atlas_2018	TCGA-BF-A1PZ-01	9.1666
skcm_tcga_pan_can_atlas_2018	TCGA-BF-A1Q0-01	9.5047
skcm_tcga_pan_can_atlas_2018	TCGA-BF-A3DJ-01	54.4546
skcm_tcga_pan_can_atlas_2018	TCGA-BF-A3DL-01	19.603
skcm_tcga_pan_can_atlas_2018	TCGA-BF-A3DM-01	52.2101
skcm_tcga_pan_can_atlas_2018	TCGA-BF-A3DN-01	29.8659
skcm_tcga_pan_can_atlas_2018	TCGA-BF-A5EO-01	33.5397
skcm_tcga_pan_can_atlas_2018	TCGA-BF-A5EP-01	75.4469
skcm_tcga_pan_can_atlas_2018	TCGA-BF-A5EQ-01	83.0874
skcm_tcga_pan_can_atlas_2018	TCGA-BF-A5ER-01	32.8753
skcm_tcga_pan_can_atlas_2018	TCGA-BF-A5ES-01	21.9653
skcm_tcga_pan_can_atlas_2018	TCGA-BF-AAP0-06	123.894
skcm_tcga_pan_can_atlas_2018	TCGA-D3-A1Q1-06	5.7307
skcm_tcga_pan_can_atlas_2018	TCGA-D3-A1Q3-06	91.1587
skcm_tcga_pan_can_atlas_2018	TCGA-D3-A1Q4-06	40.7607
skcm_tcga_pan_can_atlas_2018	TCGA-D3-A1Q5-06	17.7042
skcm_tcga_pan_can_atlas_2018	TCGA-D3-A1Q6-06	19.337
skcm_tcga_pan_can_atlas_2018	TCGA-D3-A1Q7-06	96.3472
skcm_tcga_pan_can_atlas_2018	TCGA-D3-A1Q8-06	37.3134
skcm_tcga_pan_can_atlas_2018	TCGA-D3-A1Q9-06	12.5206
skcm_tcga_pan_can_atlas_2018	TCGA-D3-A1QA-06	115.672
skcm_tcga_pan_can_atlas_2018	TCGA-D3-A1QB-06	175.578
skcm_tcga_pan_can_atlas_2018	TCGA-D3-A2J6-06	11.9443
skcm_tcga_pan_can_atlas_2018	TCGA-D3-A2J7-06	33.6263
skcm_tcga_pan_can_atlas_2018	TCGA-D3-A2J8-06	25.254
skcm_tcga_pan_can_atlas_2018	TCGA-D3-A2J9-06	57.1209
skcm_tcga_pan_can_atlas_2018	TCGA-D3-A2JA-06	33.7838
skcm_tcga_pan_can_atlas_2018	TCGA-D3-A2JB-06	53.1506
skcm_tcga_pan_can_atlas_2018	TCGA-D3-A2JC-06	17.3597
skcm_tcga_pan_can_atlas_2018	TCGA-D3-A2JD-06	22.1729
skcm_tcga_pan_can_atlas_2018	TCGA-D3-A2JE-06	1.7059
skcm_tcga_pan_can_atlas_2018	TCGA-D3-A2JF-06	20.77
skcm_tcga_pan_can_atlas_2018	TCGA-D3-A2JG-06	18.7688
skcm_tcga_pan_can_atlas_2018	TCGA-D3-A2JH-06	39.46
skcm_tcga_pan_can_atlas_2018	TCGA-D3-A2JK-06	50.3876
skcm_tcga_pan_can_atlas_2018	TCGA-D3-A2JL-06	19.8511
skcm_tcga_pan_can_atlas_2018	TCGA-D3-A2JN-06	17.4482
skcm_tcga_pan_can_atlas_2018	TCGA-D3-A2JO-06	22.6221
skcm_tcga_pan_can_atlas_2018	TCGA-D3-A2JP-06	25.3676
skcm_tcga_pan_can_atlas_2018	TCGA-D3-A3BZ-06	47.2882
skcm_tcga_pan_can_atlas_2018	TCGA-D3-A3C1-06	2.8226
skcm_tcga_pan_can_atlas_2018	TCGA-D3-A3C3-06	24.2552
skcm_tcga_pan_can_atlas_2018	TCGA-D3-A3C6-06	29.9625
skcm_tcga_pan_can_atlas_2018	TCGA-D3-A3C7-06	22.3818
skcm_tcga_pan_can_atlas_2018	TCGA-D3-A3C8-06	72.1637
skcm_tcga_pan_can_atlas_2018	TCGA-D3-A3CB-06	70.0938
skcm_tcga_pan_can_atlas_2018	TCGA-D3-A3CC-06	56.312
skcm_tcga_pan_can_atlas_2018	TCGA-D3-A3CE-06	44.1452
skcm_tcga_pan_can_atlas_2018	TCGA-D3-A3CF-06	42.618
skcm_tcga_pan_can_atlas_2018	TCGA-D3-A3ML-06	42.9333
skcm_tcga_pan_can_atlas_2018	TCGA-D3-A3MO-06	39.7533
skcm_tcga_pan_can_atlas_2018	TCGA-D3-A3MR-06	71.2633
skcm_tcga_pan_can_atlas_2018	TCGA-D3-A3MU-06	13.8504
skcm_tcga_pan_can_atlas_2018	TCGA-D3-A3MV-06	4.0171
skcm_tcga_pan_can_atlas_2018	TCGA-D3-A51E-06	11.1684
skcm_tcga_pan_can_atlas_2018	TCGA-D3-A51F-06	108.535
skcm_tcga_pan_can_atlas_2018	TCGA-D3-A51G-06	6.8891
skcm_tcga_pan_can_atlas_2018	TCGA-D3-A51H-06	103.448
skcm_tcga_pan_can_atlas_2018	TCGA-D3-A51J-06	93.6552
skcm_tcga_pan_can_atlas_2018	TCGA-D3-A51K-06	33.4891
skcm_tcga_pan_can_atlas_2018	TCGA-D3-A51N-06	25.1099
skcm_tcga_pan_can_atlas_2018	TCGA-D3-A51R-06	4.7942
skcm_tcga_pan_can_atlas_2018	TCGA-D3-A51T-06	27.0677
skcm_tcga_pan_can_atlas_2018	TCGA-D3-A5GL-06	56.9859
skcm_tcga_pan_can_atlas_2018	TCGA-D3-A5GN-06	32.9471
skcm_tcga_pan_can_atlas_2018	TCGA-D3-A5GO-06	61.9538
skcm_tcga_pan_can_atlas_2018	TCGA-D3-A5GR-06	64.6056
skcm_tcga_pan_can_atlas_2018	TCGA-D3-A5GS-06	148.628
skcm_tcga_pan_can_atlas_2018	TCGA-D3-A5GT-01	27.5503
skcm_tcga_pan_can_atlas_2018	TCGA-D3-A5GU-06	91.1617
skcm_tcga_pan_can_atlas_2018	TCGA-D3-A8GB-06	83.0644
skcm_tcga_pan_can_atlas_2018	TCGA-D3-A8GC-06	87.9608
skcm_tcga_pan_can_atlas_2018	TCGA-D3-A8GD-06	34.0948
skcm_tcga_pan_can_atlas_2018	TCGA-D3-A8GE-06	21.9679
skcm_tcga_pan_can_atlas_2018	TCGA-D3-A8GI-06	13.3809
skcm_tcga_pan_can_atlas_2018	TCGA-D3-A8GJ-06	54.085
skcm_tcga_pan_can_atlas_2018	TCGA-D3-A8GK-06	5.6187
skcm_tcga_pan_can_atlas_2018	TCGA-D3-A8GL-06	24.6305
skcm_tcga_pan_can_atlas_2018	TCGA-D3-A8GM-06	24.0413
skcm_tcga_pan_can_atlas_2018	TCGA-D3-A8GN-06	107.143
skcm_tcga_pan_can_atlas_2018	TCGA-D3-A8GO-06	29.9446
skcm_tcga_pan_can_atlas_2018	TCGA-D3-A8GP-06	93.733
skcm_tcga_pan_can_atlas_2018	TCGA-D3-A8GQ-06	4.6849
skcm_tcga_pan_can_atlas_2018	TCGA-D3-A8GR-06	81.8438
skcm_tcga_pan_can_atlas_2018	TCGA-D3-A8GS-06	26.3205
skcm_tcga_pan_can_atlas_2018	TCGA-D3-A8GV-06	12.2891
skcm_tcga_pan_can_atlas_2018	TCGA-D9-A148-06	37.223
skcm_tcga_pan_can_atlas_2018	TCGA-D9-A149-06	11.4149
skcm_tcga_pan_can_atlas_2018	TCGA-D9-A1JW-06	29.3179
skcm_tcga_pan_can_atlas_2018	TCGA-D9-A1JX-06	34.3643
skcm_tcga_pan_can_atlas_2018	TCGA-D9-A1X3-06	205.637
skcm_tcga_pan_can_atlas_2018	TCGA-D9-A1X3-01	NA
skcm_tcga_pan_can_atlas_2018	TCGA-D9-A3Z1-06	43.1791
skcm_tcga_pan_can_atlas_2018	TCGA-D9-A3Z3-06	34.2188
skcm_tcga_pan_can_atlas_2018	TCGA-D9-A3Z4-01	26.6409
skcm_tcga_pan_can_atlas_2018	TCGA-D9-A4Z2-01	71.9281
skcm_tcga_pan_can_atlas_2018	TCGA-D9-A4Z3-01	11.5982
skcm_tcga_pan_can_atlas_2018	TCGA-D9-A4Z5-01	99.1993
skcm_tcga_pan_can_atlas_2018	TCGA-D9-A4Z6-01	NA
skcm_tcga_pan_can_atlas_2018	TCGA-D9-A4Z6-06	90.9091
skcm_tcga_pan_can_atlas_2018	TCGA-D9-A6E9-06	60.8538
skcm_tcga_pan_can_atlas_2018	TCGA-D9-A6EA-06	6.6445
skcm_tcga_pan_can_atlas_2018	TCGA-D9-A6EC-06	3.5377
skcm_tcga_pan_can_atlas_2018	TCGA-D9-A6EG-06	35.6853
skcm_tcga_pan_can_atlas_2018	TCGA-DA-A1HV-06	60.9418
skcm_tcga_pan_can_atlas_2018	TCGA-DA-A1HW-06	85.8589
skcm_tcga_pan_can_atlas_2018	TCGA-DA-A1HY-06	5.9598
skcm_tcga_pan_can_atlas_2018	TCGA-DA-A1I0-06	5.7121
skcm_tcga_pan_can_atlas_2018	TCGA-DA-A1I1-06	168.607
