shortest_path	target_node
>KRAS>HDAC3>PBX1>HOXC8	HOXC8
>KRAS>ELAVL1>PBX1>HOXC8	HOXC8
>KRAS>UBC>BTG2>HOXC8	HOXC8
>KRAS>HDAC1>BTG2>HOXC8	HOXC8
>KRAS>UBC>UBA5	UBA5
>KRAS>UBC>GLTP	GLTP
>KRAS>CALM1>GLTP	GLTP
>KRAS>ELAVL1>GLTP	GLTP
>KRAS>UBC>TNIP3	TNIP3
>KRAS>UBC>U2AF2	U2AF2
>KRAS>HNRNPC>U2AF2	U2AF2
>KRAS>APP>MX1	MX1
>KRAS>UBC>MX1	MX1
>KRAS>UBC>MMP1	MMP1
>KRAS>UBC>EI24	EI24
>KRAS>UBC>SLC43A1	SLC43A1
>KRAS>UBC>KLF11	KLF11
>KRAS>HDAC1>KLF11	KLF11
>KRAS>MAPK1>KLF11	KLF11
>KRAS>ELAVL1>KLF11	KLF11
>KRAS>UBC>EP300>PLSCR2	PLSCR2
>KRAS>HDAC1>EP300>PLSCR2	PLSCR2
>KRAS>HDAC3>EP300>PLSCR2	PLSCR2
>KRAS>MAPK1>EP300>PLSCR2	PLSCR2
>KRAS>SIRT1>EP300>PLSCR2	PLSCR2
>KRAS>RAF1>MAPK7	MAPK7
>KRAS>APP>MAPK7	MAPK7
>KRAS>UBC>MAPK7	MAPK7
>KRAS>UBC>ARHGEF35	ARHGEF35
>KRAS>ELAVL1>ARHGEF35	ARHGEF35
>KRAS>UBC>DAZ4	DAZ4
>KRAS>APP>DUSP21	DUSP21
>KRAS>UBC>MECP2	MECP2
>KRAS>HDAC1>MECP2	MECP2
>KRAS>ELAVL1>MECP2	MECP2
>KRAS>SIRT1>PHLDB3	PHLDB3
>KRAS>APP>DHX16>SNRNP27	SNRNP27
>KRAS>UBC>DHX16>SNRNP27	SNRNP27
>KRAS>APP>SRPK2>SNRNP27	SNRNP27
>KRAS>UBC>SRPK2>SNRNP27	SNRNP27
>KRAS>APP>USP39>SNRNP27	SNRNP27
>KRAS>UBC>USP39>SNRNP27	SNRNP27
>KRAS>HNRNPC>USP39>SNRNP27	SNRNP27
>KRAS>APP>PRPF4>SNRNP27	SNRNP27
>KRAS>UBC>PRPF4>SNRNP27	SNRNP27
>KRAS>UBC>CHERP>SNRNP27	SNRNP27
>KRAS>UBC>MEPCE>SNRNP27	SNRNP27
>KRAS>HNRNPC>MEPCE>SNRNP27	SNRNP27
>KRAS>UBC>PRPF8>SNRNP27	SNRNP27
>KRAS>UBC>RND3	RND3
>KRAS>EEF1A1>YBX1>GZF1	GZF1
>KRAS>UBC>YBX1>GZF1	GZF1
>KRAS>CALM1>YBX1>GZF1	GZF1
>KRAS>MAPK1>YBX1>GZF1	GZF1
>KRAS>SIRT1>YBX1>GZF1	GZF1
>KRAS>EEF1A1>NPM1>GZF1	GZF1
>KRAS>APP>NPM1>GZF1	GZF1
>KRAS>UBC>NPM1>GZF1	GZF1
>KRAS>PHB>NPM1>GZF1	GZF1
>KRAS>HDAC1>NPM1>GZF1	GZF1
>KRAS>SIRT1>NPM1>GZF1	GZF1
>KRAS>UBC>NCL>GZF1	GZF1
>KRAS>ELAVL1>NCL>GZF1	GZF1
>KRAS>HDAC1>NFATC1>GZF1	GZF1
>KRAS>HDAC3>NFATC1>GZF1	GZF1
>KRAS>EEF1A1>RPL31	RPL31
>KRAS>APP>RPL31	RPL31
>KRAS>UBC>RPL31	RPL31
>KRAS>UBC>LYRM4	LYRM4
>KRAS>UBC>PPIL3	PPIL3
>KRAS>ELAVL1>PPIL3	PPIL3
>KRAS>UBC>RAB3GAP1>WDR7	WDR7
>KRAS>UBC>DMXL2>WDR7	WDR7
>KRAS>PIK3CA>YWHAH	YWHAH
>KRAS>RAF1>YWHAH	YWHAH
>KRAS>UBC>YWHAH	YWHAH
>KRAS>ELAVL1>YWHAH	YWHAH
>KRAS>UBC>UNC13D	UNC13D
>KRAS>UBC>PDZD8	PDZD8
>KRAS>ELAVL1>PDZD8	PDZD8
>KRAS>UBC>BRSK2	BRSK2
>KRAS>UBC>TERF1>TDRD6	TDRD6
>KRAS>UBC>TERF2>TDRD6	TDRD6
>KRAS>ELAVL1>TERF2>TDRD6	TDRD6
>KRAS>PDE4DIP>PIAS4	PIAS4
>KRAS>UBC>PIAS4	PIAS4
>KRAS>HDAC1>PIAS4	PIAS4
>KRAS>ELAVL1>PIAS4	PIAS4
>KRAS>SIRT1>PIAS4	PIAS4
>KRAS>UBC>VPS52	VPS52
>KRAS>UBC>HOOK3	HOOK3
>KRAS>CALM1>HOOK3	HOOK3
>KRAS>UBC>ACSL1	ACSL1
>KRAS>UBC>BAG6>REG1B	REG1B
>KRAS>UBC>CYTH2	CYTH2
>KRAS>APP>DUS3L	DUS3L
>KRAS>UBC>DUS3L	DUS3L
>KRAS>UBC>EZR	EZR
>KRAS>ELAVL1>EZR	EZR
>KRAS>UBC>RABAC1	RABAC1
>KRAS>PDE4DIP>PFDN1	PFDN1
>KRAS>UBC>PFDN1	PFDN1
>KRAS>UBC>AUP1	AUP1
>KRAS>UBC>CEP44	CEP44
>KRAS>UBC>UBE2G2	UBE2G2
>KRAS>RAF1>XIAP>WDYHV1	WDYHV1
>KRAS>UBC>XIAP>WDYHV1	WDYHV1
>KRAS>ELAVL1>XIAP>WDYHV1	WDYHV1
>KRAS>HNRNPC>XIAP>WDYHV1	WDYHV1
>KRAS>RAF1>SFN>WDYHV1	WDYHV1
>KRAS>UBC>SFN>WDYHV1	WDYHV1
>KRAS>RAF1>RBBP8>WDYHV1	WDYHV1
>KRAS>EEF1A1>RBBP8>WDYHV1	WDYHV1
>KRAS>UBC>RBBP8>WDYHV1	WDYHV1
>KRAS>DNAJA3>COIL>WDYHV1	WDYHV1
>KRAS>APP>COIL>WDYHV1	WDYHV1
>KRAS>UBC>COIL>WDYHV1	WDYHV1
>KRAS>PDE4DIP>SMN1>WDYHV1	WDYHV1
>KRAS>EEF1A1>SMN1>WDYHV1	WDYHV1
>KRAS>UBC>SMN1>WDYHV1	WDYHV1
>KRAS>APP>PLDN>WDYHV1	WDYHV1
>KRAS>ELAVL1>PLDN>WDYHV1	WDYHV1
>KRAS>APP>DCTPP1>WDYHV1	WDYHV1
>KRAS>UBC>DCTPP1>WDYHV1	WDYHV1
>KRAS>APP>CBFA2T2>WDYHV1	WDYHV1
>KRAS>HDAC3>CBFA2T2>WDYHV1	WDYHV1
>KRAS>APP>PCBD1>WDYHV1	WDYHV1
>KRAS>UBC>PCBD1>WDYHV1	WDYHV1
>KRAS>UBC>JUP>WDYHV1	WDYHV1
>KRAS>UBC>HPRT1>WDYHV1	WDYHV1
>KRAS>SIRT1>HPRT1>WDYHV1	WDYHV1
>KRAS>UBC>NME1>WDYHV1	WDYHV1
>KRAS>UBC>MDFI>WDYHV1	WDYHV1
>KRAS>UBC>RABAC1>WDYHV1	WDYHV1
>KRAS>UBC>TRIP13>WDYHV1	WDYHV1
>KRAS>UBC>RPIA>WDYHV1	WDYHV1
>KRAS>ELAVL1>RPIA>WDYHV1	WDYHV1
>KRAS>UBC>PTS>WDYHV1	WDYHV1
>KRAS>UBC>FAHD2A	FAHD2A
>KRAS>UBC>UFC1	UFC1
>KRAS>DNAJA3>KDM1A>ZNF829	ZNF829
>KRAS>PDE4DIP>KDM1A>ZNF829	ZNF829
>KRAS>UBC>KDM1A>ZNF829	ZNF829
>KRAS>HDAC1>KDM1A>ZNF829	ZNF829
>KRAS>HDAC3>KDM1A>ZNF829	ZNF829
>KRAS>RASSF2>KDM1A>ZNF829	ZNF829
>KRAS>UBC>SUV39H1>ZNF829	ZNF829
>KRAS>HDAC1>SUV39H1>ZNF829	ZNF829
>KRAS>HDAC3>SUV39H1>ZNF829	ZNF829
>KRAS>SIRT1>SUV39H1>ZNF829	ZNF829
>KRAS>RASSF2>SUV39H1>ZNF829	ZNF829
>KRAS>UBC>CBX5>ZNF829	ZNF829
>KRAS>HDAC1>CBX5>ZNF829	ZNF829
>KRAS>UBC>SMARCAD1>ZNF829	ZNF829
>KRAS>HDAC1>SMARCAD1>ZNF829	ZNF829
>KRAS>APP>REG1A	REG1A
>KRAS>UBC>TMEM167A	TMEM167A
>KRAS>UBC>VPRBP	VPRBP
>KRAS>HDAC1>VPRBP	VPRBP
>KRAS>UBC>UQCRB	UQCRB
>KRAS>ELAVL1>TMEM101	TMEM101
>KRAS>UBC>ZNF594	ZNF594
>KRAS>UBC>MCCC1	MCCC1
>KRAS>SIRT1>ATXN7L3	ATXN7L3
>KRAS>APP>KLK2	KLK2
>KRAS>UBC>SERPINH1	SERPINH1
>KRAS>ELAVL1>SERPINH1	SERPINH1
>KRAS>UBC>NT5C3	NT5C3
>KRAS>UBC>RNF167	RNF167
>KRAS>UBC>PLEKHH3	PLEKHH3
>KRAS>UBC>PIK3C2A	PIK3C2A
>KRAS>UBC>RPGRIP1L	RPGRIP1L
>KRAS>UBC>KBTBD11	KBTBD11
>KRAS>UBC>VASN	VASN
>KRAS>CCT7>METTL18	METTL18
>KRAS>UBC>NOD2	NOD2
>KRAS>UBC>FLT1	FLT1
>KRAS>APP>RNMTL1>RPUSD4	RPUSD4
>KRAS>APP>SYNCRIP>RPUSD4	RPUSD4
>KRAS>UBC>SYNCRIP>RPUSD4	RPUSD4
>KRAS>PHB>SYNCRIP>RPUSD4	RPUSD4
>KRAS>APP>IKBIP>RPUSD4	RPUSD4
>KRAS>UBC>IKBIP>RPUSD4	RPUSD4
>KRAS>ELAVL1>IKBIP>RPUSD4	RPUSD4
>KRAS>UBC>CYC1>RPUSD4	RPUSD4
>KRAS>HDAC1>HINFP>RPUSD4	RPUSD4
>KRAS>UBC>PLXNB2	PLXNB2
>KRAS>RAF1>VAV1>CD19	CD19
>KRAS>UBC>VAV1>CD19	CD19
>KRAS>MAPK1>VAV1>CD19	CD19
>KRAS>EEF1A1>CD81>CD19	CD19
>KRAS>UBC>CD81>CD19	CD19
>KRAS>APP>SYK>CD19	CD19
>KRAS>UBC>SYK>CD19	CD19
>KRAS>PIK3R2>SYK>CD19	CD19
>KRAS>HDAC1>SYK>CD19	CD19
>KRAS>HDAC3>SYK>CD19	CD19
>KRAS>CALM1>SYK>CD19	CD19
>KRAS>PIK3CG>SYK>CD19	CD19
>KRAS>UBC>IFITM1>CD19	CD19
>KRAS>UBC>CD9>CD19	CD19
>KRAS>ELAVL1>CD9>CD19	CD19
>KRAS>UBC>ECT2>CD19	CD19
>KRAS>MAPK1>ECT2>CD19	CD19
>KRAS>HNRNPC>ECT2>CD19	CD19
>KRAS>SIRT1>ECT2>CD19	CD19
>KRAS>UBC>CD82>CD19	CD19
>KRAS>UBC>CD79A>CD19	CD19
>KRAS>UBC>CD79B>CD19	CD19
>KRAS>ELAVL1>CD79B>CD19	CD19
>KRAS>UBC>VAV2>CD19	CD19
>KRAS>ELAVL1>VAV2>CD19	CD19
>KRAS>UBC>SEPT3	3-Sep
>KRAS>CALM1>SEPT3	3-Sep
>KRAS>UBC>PDPR	PDPR
>KRAS>UBC>ZNF555	ZNF555
>KRAS>EEF1A1>SUMO2>ANKRD35	ANKRD35
>KRAS>UBC>SUMO2>ANKRD35	ANKRD35
>KRAS>HDAC1>SUMO2>ANKRD35	ANKRD35
>KRAS>ELAVL1>SUMO2>ANKRD35	ANKRD35
>KRAS>HNRNPC>SUMO2>ANKRD35	ANKRD35
>KRAS>DDX47>SUMO2>ANKRD35	ANKRD35
>KRAS>APP>VIM>ANKRD35	ANKRD35
>KRAS>UBC>VIM>ANKRD35	ANKRD35
>KRAS>HDAC1>VIM>ANKRD35	ANKRD35
>KRAS>UBC>THYN1	THYN1
>KRAS>IGSF21>DGKD>DGKH	DGKH
>KRAS>UBC>DGKD>DGKH	DGKH
>KRAS>UBC>ARRB1>DGKH	DGKH
>KRAS>PIK3R2>ARRB1>DGKH	DGKH
>KRAS>MAPK1>ARRB1>DGKH	DGKH
>KRAS>RALGDS>ARRB1>DGKH	DGKH
>KRAS>ADH6>ARRB1>DGKH	DGKH
>KRAS>UBC>TRAF5>DGKH	DGKH
>KRAS>UBC>FAM111B	FAM111B
>KRAS>UBC>SEMA4C	SEMA4C
>KRAS>UBC>RBM14	RBM14
>KRAS>ELAVL1>RBM14	RBM14
>KRAS>UBC>MDFI	MDFI
>KRAS>UBC>NMI>HHLA3	HHLA3
>KRAS>UBC>FDFT1	FDFT1
>KRAS>HDAC1>DNMT3L	DNMT3L
>KRAS>UBC>ALDOC	ALDOC
>KRAS>UBC>RNF130	RNF130
>KRAS>UBC>TMEM102	TMEM102
>KRAS>UBC>ZNF573	ZNF573
>KRAS>ELAVL1>ZNF573	ZNF573
>KRAS>UBC>MYB>PPM1K	PPM1K
>KRAS>ELAVL1>SERINC3>BMP10	BMP10
>KRAS>UBC>DHCR7	DHCR7
>KRAS>UBC>MUSK	MUSK
>KRAS>DNAJA3>EGFR>SGSM2	SGSM2
>KRAS>EEF1A1>EGFR>SGSM2	SGSM2
>KRAS>UBC>EGFR>SGSM2	SGSM2
>KRAS>PIK3R2>EGFR>SGSM2	SGSM2
>KRAS>EEF1A1>ILF2>SGSM2	SGSM2
>KRAS>UBC>ILF2>SGSM2	SGSM2
>KRAS>APP>RPS25>SGSM2	SGSM2
>KRAS>UBC>RPS25>SGSM2	SGSM2
>KRAS>UBC>PNO1>SGSM2	SGSM2
>KRAS>UBC>KHDRBS3>SGSM2	SGSM2
>KRAS>HNRNPC>KHDRBS3>SGSM2	SGSM2
>KRAS>UBC>CA12>SGSM2	SGSM2
>KRAS>UBC>MPP1>SGSM2	SGSM2
>KRAS>UBC>CHD3>SGSM2	SGSM2
>KRAS>HDAC1>CHD3>SGSM2	SGSM2
>KRAS>HDAC3>CHD3>SGSM2	SGSM2
>KRAS>SIRT1>CHD3>SGSM2	SGSM2
>KRAS>UBC>FNBP1L>SGSM2	SGSM2
>KRAS>APP>CCDC107	CCDC107
>KRAS>APP>MAP1LC3A>TBC1D25	TBC1D25
>KRAS>UBC>MAP1LC3A>TBC1D25	TBC1D25
>KRAS>RASSF5>MAP1LC3A>TBC1D25	TBC1D25
>KRAS>APP>GABARAPL2>TBC1D25	TBC1D25
>KRAS>UBC>GABARAPL2>TBC1D25	TBC1D25
>KRAS>ELAVL1>GABARAPL2>TBC1D25	TBC1D25
>KRAS>UBC>RAB2A>TBC1D25	TBC1D25
>KRAS>UBC>GABARAP>TBC1D25	TBC1D25
>KRAS>UBC>FEZ2>TBC1D25	TBC1D25
>KRAS>UBC>GABARAPL1>TBC1D25	TBC1D25
>KRAS>PIK3CG>GABARAPL1>TBC1D25	TBC1D25
>KRAS>SIRT1>GABARAPL1>TBC1D25	TBC1D25
>KRAS>UBC>FEZ1>TBC1D25	TBC1D25
>KRAS>UBC>MAP1LC3B>TBC1D25	TBC1D25
>KRAS>HDAC1>MAP1LC3B>TBC1D25	TBC1D25
>KRAS>RASSF5>MAP1LC3B>TBC1D25	TBC1D25
>KRAS>UBC>MYH7	MYH7
>KRAS>UBC>FARP1	FARP1
>KRAS>ELAVL1>FARP1	FARP1
>KRAS>APP>ARPC1B	ARPC1B
>KRAS>UBC>ARPC1B	ARPC1B
>KRAS>UBC>GSTM2	GSTM2
>KRAS>PIK3CA>GRB2>PLXNB1	PLXNB1
>KRAS>DNAJA3>GRB2>PLXNB1	PLXNB1
>KRAS>CCT7>GRB2>PLXNB1	PLXNB1
>KRAS>APP>GRB2>PLXNB1	PLXNB1
>KRAS>UBC>GRB2>PLXNB1	PLXNB1
>KRAS>PIK3R2>GRB2>PLXNB1	PLXNB1
>KRAS>ELAVL1>GRB2>PLXNB1	PLXNB1
>KRAS>HNRNPC>GRB2>PLXNB1	PLXNB1
>KRAS>RAF1>AKT1>PLXNB1	PLXNB1
>KRAS>APP>AKT1>PLXNB1	PLXNB1
>KRAS>UBC>AKT1>PLXNB1	PLXNB1
>KRAS>HDAC3>AKT1>PLXNB1	PLXNB1
>KRAS>CALM1>AKT1>PLXNB1	PLXNB1
>KRAS>SIRT1>AKT1>PLXNB1	PLXNB1
>KRAS>EEF1A1>PLCG1>PLXNB1	PLXNB1
>KRAS>UBC>PLCG1>PLXNB1	PLXNB1
>KRAS>UBC>ARHGEF11>PLXNB1	PLXNB1
>KRAS>ELAVL1>ARHGEF11>PLXNB1	PLXNB1
>KRAS>UBC>RND3>PLXNB1	PLXNB1
>KRAS>UBC>PLCG2>PLXNB1	PLXNB1
>KRAS>UBC>RHOA>PLXNB1	PLXNB1
>KRAS>RAP1GDS1>RHOA>PLXNB1	PLXNB1
>KRAS>UBC>ARHGEF12>PLXNB1	PLXNB1
>KRAS>ELAVL1>SEMA4D>PLXNB1	PLXNB1
>KRAS>UBC>DDTL	DDTL
>KRAS>RAF1>ARRB2>PAK7	PAK7
>KRAS>EEF1A1>ARRB2>PAK7	PAK7
>KRAS>UBC>ARRB2>PAK7	PAK7
>KRAS>MAPK1>ARRB2>PAK7	PAK7
>KRAS>HNRNPC>ARRB2>PAK7	PAK7
>KRAS>SIRT1>ARRB2>PAK7	PAK7
>KRAS>RALGDS>ARRB2>PAK7	PAK7
>KRAS>APP>CCDC59>PAK7	PAK7
>KRAS>UBC>S100A9>PAK7	PAK7
>KRAS>UBC>FHL3>PAK7	PAK7
>KRAS>UBC>PDLIM7>PAK7	PAK7
>KRAS>UBC>PSMF1>PAK7	PAK7
>KRAS>UBC>AP2S1>PAK7	PAK7
>KRAS>UBC>TUBGCP4>PAK7	PAK7
>KRAS>UBC>S100A7>PAK7	PAK7
>KRAS>UBC>RPA3>PAK7	PAK7
>KRAS>SIRT1>RPA3>PAK7	PAK7
>KRAS>UBC>LZTS2>PAK7	PAK7
>KRAS>UBC>RAC1>PAK7	PAK7
>KRAS>RGL2>RAC1>PAK7	PAK7
>KRAS>RAP1GDS1>RAC1>PAK7	PAK7
>KRAS>UBC>CDC42>PAK7	PAK7
>KRAS>ELAVL1>CDC42>PAK7	PAK7
>KRAS>RAP1GDS1>CDC42>PAK7	PAK7
>KRAS>APP>CEACAM6>CARTPT	CARTPT
>KRAS>UBC>GNL3	GNL3
>KRAS>UBC>ARHGAP25	ARHGAP25
>KRAS>UBC>ANK1>RHAG	RHAG
>KRAS>UBC>POT1>PAGE2	PAGE2
>KRAS>UBC>ACD>PAGE2	PAGE2
>KRAS>UBC>TERF1>PAGE2	PAGE2
>KRAS>UBC>TINF2>PAGE2	PAGE2
>KRAS>UBC>TERF2>MYOM2	MYOM2
>KRAS>ELAVL1>TERF2>MYOM2	MYOM2
>KRAS>EEF1A1>CUL1>MYBPC3	MYBPC3
>KRAS>UBC>CUL1>MYBPC3	MYBPC3
>KRAS>CALM1>CUL1>MYBPC3	MYBPC3
>KRAS>ELAVL1>CUL1>MYBPC3	MYBPC3
>KRAS>HNRNPC>CUL1>MYBPC3	MYBPC3
>KRAS>APP>TRIM63>MYBPC3	MYBPC3
>KRAS>UBC>TRIM63>MYBPC3	MYBPC3
>KRAS>UBC>TTN>MYBPC3	MYBPC3
>KRAS>CALM1>TTN>MYBPC3	MYBPC3
>KRAS>UBC>FBXO32>MYBPC3	MYBPC3
>KRAS>UBC>CAPN1>MYBPC3	MYBPC3
>KRAS>RAP1GDS1>CAPN1>MYBPC3	MYBPC3
>KRAS>MAPK1>ALK>MYBPC3	MYBPC3
>KRAS>APP>MCFD2	MCFD2
>KRAS>UBC>MCFD2	MCFD2
>KRAS>APP>SIRT5	SIRT5
>KRAS>UBC>SIRT5	SIRT5
>KRAS>SIRT1>SUPT7L	SUPT7L
>KRAS>UBC>NFKB1	NFKB1
>KRAS>HDAC1>NFKB1	NFKB1
>KRAS>HDAC3>NFKB1	NFKB1
>KRAS>HDAC1>ASTL	ASTL
>KRAS>PIK3CA>GRB2>SNTA1>NMU>NMUR1	NMUR1
>KRAS>DNAJA3>GRB2>SNTA1>NMU>NMUR1	NMUR1
>KRAS>CCT7>GRB2>SNTA1>NMU>NMUR1	NMUR1
>KRAS>APP>GRB2>SNTA1>NMU>NMUR1	NMUR1
>KRAS>UBC>GRB2>SNTA1>NMU>NMUR1	NMUR1
>KRAS>PIK3R2>GRB2>SNTA1>NMU>NMUR1	NMUR1
>KRAS>ELAVL1>GRB2>SNTA1>NMU>NMUR1	NMUR1
>KRAS>HNRNPC>GRB2>SNTA1>NMU>NMUR1	NMUR1
>KRAS>PIK3CA>DGKZ>SNTA1>NMU>NMUR1	NMUR1
>KRAS>EEF1A1>PFN2>SNTA1>NMU>NMUR1	NMUR1
>KRAS>UBC>PFN2>SNTA1>NMU>NMUR1	NMUR1
>KRAS>APP>COPB1>SNTA1>NMU>NMUR1	NMUR1
>KRAS>UBC>COPB1>SNTA1>NMU>NMUR1	NMUR1
>KRAS>APP>MCM7>SNTA1>NMU>NMUR1	NMUR1
>KRAS>UBC>MCM7>SNTA1>NMU>NMUR1	NMUR1
>KRAS>APP>DMD>SNTA1>NMU>NMUR1	NMUR1
>KRAS>UBC>DMD>SNTA1>NMU>NMUR1	NMUR1
>KRAS>APP>ADH5>SNTA1>NMU>NMUR1	NMUR1
>KRAS>UBC>ADH5>SNTA1>NMU>NMUR1	NMUR1
>KRAS>HDAC1>ADH5>SNTA1>NMU>NMUR1	NMUR1
>KRAS>APP>SSTR2>SNTA1>NMU>NMUR1	NMUR1
>KRAS>ELAVL1>SSTR2>SNTA1>NMU>NMUR1	NMUR1
>KRAS>APP>KCNJ10>SNTA1>NMU>NMUR1	NMUR1
>KRAS>UBC>RYR2>SNTA1>NMU>NMUR1	NMUR1
>KRAS>CALM1>RYR2>SNTA1>NMU>NMUR1	NMUR1
>KRAS>UBC>UTRN>SNTA1>NMU>NMUR1	NMUR1
>KRAS>PIK3CG>UTRN>SNTA1>NMU>NMUR1	NMUR1
>KRAS>UBC>MAP4>SNTA1>NMU>NMUR1	NMUR1
>KRAS>UBC>GDA>SNTA1>NMU>NMUR1	NMUR1
>KRAS>UBC>GOLGA2>SNTA1>NMU>NMUR1	NMUR1
>KRAS>UBC>SLC2A3>SNTA1>NMU>NMUR1	NMUR1
>KRAS>ELAVL1>SLC2A3>SNTA1>NMU>NMUR1	NMUR1
>KRAS>UBC>ABCC4>SNTA1>NMU>NMUR1	NMUR1
>KRAS>UBC>SLC16A7>SNTA1>NMU>NMUR1	NMUR1
>KRAS>UBC>GLS>SNTA1>NMU>NMUR1	NMUR1
>KRAS>UBC>PLCB3>SNTA1>NMU>NMUR1	NMUR1
>KRAS>UBC>MAGEE1>SNTA1>NMU>NMUR1	NMUR1
>KRAS>UBC>DTNB>SNTA1>NMU>NMUR1	NMUR1
>KRAS>UBC>NAT1>SNTA1>NMU>NMUR1	NMUR1
>KRAS>UBC>MLC1>SNTA1>NMU>NMUR1	NMUR1
>KRAS>UBC>FAM189B>SNTA1>NMU>NMUR1	NMUR1
>KRAS>UBC>GNAT3>SNTA1>NMU>NMUR1	NMUR1
>KRAS>UBC>ATP2B2>SNTA1>NMU>NMUR1	NMUR1
>KRAS>UBC>ITGB5>SNTA1>NMU>NMUR1	NMUR1
>KRAS>UBC>NEB>SNTA1>NMU>NMUR1	NMUR1
>KRAS>CALM1>NEB>SNTA1>NMU>NMUR1	NMUR1
>KRAS>MAPK1>NEB>SNTA1>NMU>NMUR1	NMUR1
>KRAS>UBC>CD3E>SNTA1>NMU>NMUR1	NMUR1
>KRAS>PIK3R2>CD3E>SNTA1>NMU>NMUR1	NMUR1
>KRAS>UBC>KCNJ12>SNTA1>NMU>NMUR1	NMUR1
>KRAS>UBC>MTMR2>SNTA1>NMU>NMUR1	NMUR1
>KRAS>ELAVL1>MTMR2>SNTA1>NMU>NMUR1	NMUR1
>KRAS>UBC>BAI1>SNTA1>NMU>NMUR1	NMUR1
>KRAS>CALM1>BAI1>SNTA1>NMU>NMUR1	NMUR1
>KRAS>UBC>XRCC6>SNTA1>NMU>NMUR1	NMUR1
>KRAS>UBC>EEF2K>SNTA1>NMU>NMUR1	NMUR1
>KRAS>ELAVL1>EEF2K>SNTA1>NMU>NMUR1	NMUR1
>KRAS>UBC>STAM>SNTA1>NMU>NMUR1	NMUR1
>KRAS>UBC>NOS1>SNTA1>NMU>NMUR1	NMUR1
>KRAS>HDAC1>NOS1>SNTA1>NMU>NMUR1	NMUR1
>KRAS>CALM1>NOS1>SNTA1>NMU>NMUR1	NMUR1
>KRAS>UBC>TRA@>SNTA1>NMU>NMUR1	NMUR1
>KRAS>UBC>SLC6A3>SNTA1>NMU>NMUR1	NMUR1
>KRAS>UBC>GUCY1A2>SNTA1>NMU>NMUR1	NMUR1
>KRAS>UBC>SCN5A>SNTA1>NMU>NMUR1	NMUR1
>KRAS>CALM1>SCN5A>SNTA1>NMU>NMUR1	NMUR1
>KRAS>CALM1>SCN4A>SNTA1>NMU>NMUR1	NMUR1
>KRAS>CALM1>HTR2C>SNTA1>NMU>NMUR1	NMUR1
>KRAS>ELAVL1>ADRA1D>SNTA1>NMU>NMUR1	NMUR1
>KRAS>ELAVL1>TGFA>SNTA1>NMU>NMUR1	NMUR1
>KRAS>UBC>HSDL1	HSDL1
>KRAS>UBC>PEA15	PEA15
>KRAS>MAPK1>PEA15	PEA15
>KRAS>DNAJA3>RELA>DPF3	DPF3
>KRAS>UBC>RELA>DPF3	DPF3
>KRAS>HDAC1>RELA>DPF3	DPF3
>KRAS>HDAC3>RELA>DPF3	DPF3
>KRAS>SIRT1>RELA>DPF3	DPF3
>KRAS>APP>SMARCB1>DPF3	DPF3
>KRAS>UBC>SMARCB1>DPF3	DPF3
>KRAS>HDAC1>SMARCB1>DPF3	DPF3
>KRAS>UBC>SMARCC1>DPF3	DPF3
>KRAS>HDAC1>SMARCC1>DPF3	DPF3
>KRAS>ELAVL1>SMARCC1>DPF3	DPF3
>KRAS>HNRNPC>SMARCC1>DPF3	DPF3
>KRAS>UBC>SMARCA4>DPF3	DPF3
>KRAS>PHB>SMARCA4>DPF3	DPF3
>KRAS>HDAC1>SMARCA4>DPF3	DPF3
>KRAS>HDAC3>SMARCA4>DPF3	DPF3
>KRAS>HNRNPC>SMARCA4>DPF3	DPF3
>KRAS>UBC>SMARCA2>DPF3	DPF3
>KRAS>PHB>SMARCA2>DPF3	DPF3
>KRAS>HDAC1>SMARCA2>DPF3	DPF3
>KRAS>UBC>SMARCD1>DPF3	DPF3
>KRAS>HDAC1>SMARCD1>DPF3	DPF3
>KRAS>HDAC3>SMARCD1>DPF3	DPF3
>KRAS>HNRNPC>SMARCD1>DPF3	DPF3
>KRAS>UBC>NFKB1>DPF3	DPF3
>KRAS>HDAC1>NFKB1>DPF3	DPF3
>KRAS>HDAC3>NFKB1>DPF3	DPF3
>KRAS>UBC>ESRRA>DPF3	DPF3
>KRAS>SIRT1>ESRRA>DPF3	DPF3
>KRAS>UBC>SERPINF1	SERPINF1
>KRAS>APP>RAB43	RAB43
>KRAS>UBC>RAB43	RAB43
>KRAS>RAF1>RRAS>ACY3	ACY3
>KRAS>EEF1A1>RRAS>ACY3	ACY3
>KRAS>UBC>RRAS>ACY3	ACY3
>KRAS>RASSF5>RRAS>ACY3	ACY3
>KRAS>RALGDS>RRAS>ACY3	ACY3
>KRAS>RAF1>NEDD4L>ACY3	ACY3
>KRAS>UBC>NEDD4L>ACY3	ACY3
>KRAS>ELAVL1>NEDD4L>ACY3	ACY3
>KRAS>UBC>RARG>ACY3	ACY3
>KRAS>CCT7>MED31	MED31
>KRAS>UBC>HEBP2	HEBP2
>KRAS>UBC>DOCK4	DOCK4
>KRAS>UBC>ABHD14B	ABHD14B
>KRAS>UBC>FAM83H	FAM83H
>KRAS>ELAVL1>FAM83H	FAM83H
>KRAS>PDE4DIP>TK1>MPPED1	MPPED1
>KRAS>EEF1A1>TK1>MPPED1	MPPED1
>KRAS>APP>TK1>MPPED1	MPPED1
