STUDY_ID	SAMPLE_ID	UBC
stad_tcga_pan_can_atlas_2018	TCGA-BR-A4J4-01	37316.8568672675
stad_tcga_pan_can_atlas_2018	TCGA-BR-A4J5-01	23247.0809266651
stad_tcga_pan_can_atlas_2018	TCGA-BR-A4J6-01	30426.5982043108
stad_tcga_pan_can_atlas_2018	TCGA-BR-A4J7-01	23285.0467267132
stad_tcga_pan_can_atlas_2018	TCGA-BR-A4J8-01	28176.7118797189
stad_tcga_pan_can_atlas_2018	TCGA-BR-A4J9-01	30458.5438519217
stad_tcga_pan_can_atlas_2018	TCGA-BR-A4PD-01	34338.8233954607
stad_tcga_pan_can_atlas_2018	TCGA-BR-A4PE-01	23163.1871894743
stad_tcga_pan_can_atlas_2018	TCGA-BR-A4PF-01	19101.1378820219
stad_tcga_pan_can_atlas_2018	TCGA-BR-A4QI-01	31272.1383240531
stad_tcga_pan_can_atlas_2018	TCGA-BR-A4QL-01	20839.6025471418
stad_tcga_pan_can_atlas_2018	TCGA-BR-A4QM-01	28772.4156733131
stad_tcga_pan_can_atlas_2018	TCGA-CD-5798-01	31445.4604547076
stad_tcga_pan_can_atlas_2018	TCGA-CD-5799-01	26411.6420247953
stad_tcga_pan_can_atlas_2018	TCGA-CD-5800-01	32587.4445323705
stad_tcga_pan_can_atlas_2018	TCGA-CD-5801-01	29469.1997683142
stad_tcga_pan_can_atlas_2018	TCGA-CD-5802-01	NA
stad_tcga_pan_can_atlas_2018	TCGA-CD-5803-01	40301.5901861417
stad_tcga_pan_can_atlas_2018	TCGA-CD-5804-01	44441.221780649
stad_tcga_pan_can_atlas_2018	TCGA-CD-5813-01	34177.6386689137
stad_tcga_pan_can_atlas_2018	TCGA-CD-8524-01	45491.738380958
stad_tcga_pan_can_atlas_2018	TCGA-CD-8525-01	39982.8134046633
stad_tcga_pan_can_atlas_2018	TCGA-CD-8526-01	28336.8285147045
stad_tcga_pan_can_atlas_2018	TCGA-CD-8527-01	47721.8164620466
stad_tcga_pan_can_atlas_2018	TCGA-CD-8528-01	25961.3928820249
stad_tcga_pan_can_atlas_2018	TCGA-CD-8529-01	18852.3696474353
stad_tcga_pan_can_atlas_2018	TCGA-CD-8530-01	20407.4138616833
stad_tcga_pan_can_atlas_2018	TCGA-CD-8531-01	34713.5293350663
stad_tcga_pan_can_atlas_2018	TCGA-CD-8532-01	29027.1069611041
stad_tcga_pan_can_atlas_2018	TCGA-CD-8533-01	25160.7126078639
stad_tcga_pan_can_atlas_2018	TCGA-CD-8534-01	30932.9707036741
stad_tcga_pan_can_atlas_2018	TCGA-CD-8535-01	26046.7431077086
stad_tcga_pan_can_atlas_2018	TCGA-CD-8536-01	30040.0461582964
stad_tcga_pan_can_atlas_2018	TCGA-CD-A486-01	29463.2767151098
stad_tcga_pan_can_atlas_2018	TCGA-CD-A487-01	30106.6562320381
stad_tcga_pan_can_atlas_2018	TCGA-CD-A489-01	32692.6030015575
stad_tcga_pan_can_atlas_2018	TCGA-CD-A48A-01	45788.5707358101
stad_tcga_pan_can_atlas_2018	TCGA-CD-A48C-01	22691.382017009
stad_tcga_pan_can_atlas_2018	TCGA-CD-A4MG-01	20810.4727772839
stad_tcga_pan_can_atlas_2018	TCGA-CD-A4MH-01	20697.2550717695
stad_tcga_pan_can_atlas_2018	TCGA-CD-A4MI-01	25288.2039006087
stad_tcga_pan_can_atlas_2018	TCGA-CD-A4MJ-01	24306.4335571643
stad_tcga_pan_can_atlas_2018	TCGA-CG-4300-01	NA
stad_tcga_pan_can_atlas_2018	TCGA-CG-4301-01	42668.4171504342
stad_tcga_pan_can_atlas_2018	TCGA-CG-4304-01	26519.2440783057
stad_tcga_pan_can_atlas_2018	TCGA-CG-4305-01	28077.5087962345
stad_tcga_pan_can_atlas_2018	TCGA-CG-4306-01	25560.8316880394
stad_tcga_pan_can_atlas_2018	TCGA-CG-4436-01	27953.0687659881
stad_tcga_pan_can_atlas_2018	TCGA-CG-4437-01	38127.8296601117
stad_tcga_pan_can_atlas_2018	TCGA-CG-4438-01	28314.2833350132
stad_tcga_pan_can_atlas_2018	TCGA-CG-4440-01	61815.1636727619
stad_tcga_pan_can_atlas_2018	TCGA-CG-4441-01	21201.9768841742
stad_tcga_pan_can_atlas_2018	TCGA-CG-4442-01	19214.577028043
stad_tcga_pan_can_atlas_2018	TCGA-CG-4443-01	31293.3026383655
stad_tcga_pan_can_atlas_2018	TCGA-CG-4444-01	23909.4407502934
stad_tcga_pan_can_atlas_2018	TCGA-CG-4449-01	25792.1190336062
stad_tcga_pan_can_atlas_2018	TCGA-CG-4455-01	NA
stad_tcga_pan_can_atlas_2018	TCGA-CG-4462-01	29373.5373657624
stad_tcga_pan_can_atlas_2018	TCGA-CG-4465-01	25224.269775705
stad_tcga_pan_can_atlas_2018	TCGA-CG-4466-01	20121.4891721112
stad_tcga_pan_can_atlas_2018	TCGA-CG-4469-01	28106.1409577471
stad_tcga_pan_can_atlas_2018	TCGA-CG-4472-01	25214.2504610589
stad_tcga_pan_can_atlas_2018	TCGA-CG-4474-01	27623.1120082939
stad_tcga_pan_can_atlas_2018	TCGA-CG-4475-01	31445.6741408866
stad_tcga_pan_can_atlas_2018	TCGA-CG-4476-01	26833.5004915269
stad_tcga_pan_can_atlas_2018	TCGA-CG-4477-01	53364.3822959314
stad_tcga_pan_can_atlas_2018	TCGA-CG-5717-01	67679.2043870967
stad_tcga_pan_can_atlas_2018	TCGA-CG-5718-01	40025.7312655873
stad_tcga_pan_can_atlas_2018	TCGA-CG-5719-01	34357.3693489369
stad_tcga_pan_can_atlas_2018	TCGA-CG-5720-01	29000.9872674648
stad_tcga_pan_can_atlas_2018	TCGA-CG-5721-01	36259.4462214255
stad_tcga_pan_can_atlas_2018	TCGA-CG-5722-01	32078.6445521857
stad_tcga_pan_can_atlas_2018	TCGA-CG-5723-01	35916.5888301979
stad_tcga_pan_can_atlas_2018	TCGA-CG-5724-01	29826.2336475393
stad_tcga_pan_can_atlas_2018	TCGA-CG-5725-01	31411.6699216724
stad_tcga_pan_can_atlas_2018	TCGA-CG-5726-01	18658.0740824831
stad_tcga_pan_can_atlas_2018	TCGA-CG-5727-01	NA
stad_tcga_pan_can_atlas_2018	TCGA-CG-5728-01	NA
stad_tcga_pan_can_atlas_2018	TCGA-CG-5730-01	NA
stad_tcga_pan_can_atlas_2018	TCGA-CG-5732-01	40696.492766182
stad_tcga_pan_can_atlas_2018	TCGA-CG-5733-01	NA
stad_tcga_pan_can_atlas_2018	TCGA-CG-5734-01	47535.5801334217
stad_tcga_pan_can_atlas_2018	TCGA-D7-5577-01	29515.030606224
stad_tcga_pan_can_atlas_2018	TCGA-D7-5578-01	25697.0887701809
stad_tcga_pan_can_atlas_2018	TCGA-D7-5579-01	NA
stad_tcga_pan_can_atlas_2018	TCGA-D7-6518-01	30305.4183617019
stad_tcga_pan_can_atlas_2018	TCGA-D7-6519-01	48332.8619344327
stad_tcga_pan_can_atlas_2018	TCGA-D7-6520-01	39941.9346276294
stad_tcga_pan_can_atlas_2018	TCGA-D7-6521-01	36001.8419566488
stad_tcga_pan_can_atlas_2018	TCGA-D7-6522-01	36324.0172112772
stad_tcga_pan_can_atlas_2018	TCGA-D7-6524-01	27716.5586151968
stad_tcga_pan_can_atlas_2018	TCGA-D7-6525-01	48211.0023971938
stad_tcga_pan_can_atlas_2018	TCGA-D7-6526-01	25689.1266330864
stad_tcga_pan_can_atlas_2018	TCGA-D7-6527-01	27179.5027582498
stad_tcga_pan_can_atlas_2018	TCGA-D7-6528-01	38551.7649107771
stad_tcga_pan_can_atlas_2018	TCGA-D7-6815-01	37107.5109212221
stad_tcga_pan_can_atlas_2018	TCGA-D7-6817-01	36580.4562852596
stad_tcga_pan_can_atlas_2018	TCGA-D7-6818-01	21744.664496627
stad_tcga_pan_can_atlas_2018	TCGA-D7-6820-01	43538.9757089168
stad_tcga_pan_can_atlas_2018	TCGA-D7-6822-01	17524.8289357776
stad_tcga_pan_can_atlas_2018	TCGA-D7-8570-01	23748.9868613168
stad_tcga_pan_can_atlas_2018	TCGA-D7-8572-01	19114.7317746222
stad_tcga_pan_can_atlas_2018	TCGA-D7-8573-01	23955.7111280751
stad_tcga_pan_can_atlas_2018	TCGA-D7-8574-01	20277.3008896513
stad_tcga_pan_can_atlas_2018	TCGA-D7-8575-01	22316.1905812392
stad_tcga_pan_can_atlas_2018	TCGA-D7-8576-01	37609.999451271
stad_tcga_pan_can_atlas_2018	TCGA-D7-8578-01	28517.4330878235
stad_tcga_pan_can_atlas_2018	TCGA-D7-8579-01	24833.7794908253
stad_tcga_pan_can_atlas_2018	TCGA-D7-A4YT-01	21856.9112098128
stad_tcga_pan_can_atlas_2018	TCGA-D7-A4YU-01	34938.9937537665
stad_tcga_pan_can_atlas_2018	TCGA-D7-A4YV-01	16398.9633307694
stad_tcga_pan_can_atlas_2018	TCGA-D7-A4YX-01	19820.4489990465
stad_tcga_pan_can_atlas_2018	TCGA-D7-A4YY-01	20660.8428594471
stad_tcga_pan_can_atlas_2018	TCGA-D7-A4Z0-01	32195.5520285487
stad_tcga_pan_can_atlas_2018	TCGA-D7-A6ET-01	NA
stad_tcga_pan_can_atlas_2018	TCGA-D7-A6EV-01	26301.7256931982
stad_tcga_pan_can_atlas_2018	TCGA-D7-A6EX-01	23587.607936304
stad_tcga_pan_can_atlas_2018	TCGA-D7-A6EY-01	33021.8665001847
stad_tcga_pan_can_atlas_2018	TCGA-D7-A6EZ-01	29303.1600801242
stad_tcga_pan_can_atlas_2018	TCGA-D7-A6F0-01	32000.9651658979
stad_tcga_pan_can_atlas_2018	TCGA-D7-A6F2-01	27982.125017068
stad_tcga_pan_can_atlas_2018	TCGA-D7-A747-01	41163.0545800729
stad_tcga_pan_can_atlas_2018	TCGA-D7-A748-01	40096.2253086434
stad_tcga_pan_can_atlas_2018	TCGA-D7-A74A-01	24997.974293591
stad_tcga_pan_can_atlas_2018	TCGA-D7-A74B-01	NA
stad_tcga_pan_can_atlas_2018	TCGA-EQ-5647-01	NA
stad_tcga_pan_can_atlas_2018	TCGA-EQ-8122-01	38193.6629399906
stad_tcga_pan_can_atlas_2018	TCGA-EQ-A4SO-01	19979.1091455392
stad_tcga_pan_can_atlas_2018	TCGA-F1-6177-01	20596.9515642254
stad_tcga_pan_can_atlas_2018	TCGA-F1-6874-01	17235.27902339
stad_tcga_pan_can_atlas_2018	TCGA-F1-6875-01	45952.9597370416
stad_tcga_pan_can_atlas_2018	TCGA-F1-A448-01	22079.4626515272
stad_tcga_pan_can_atlas_2018	TCGA-F1-A72C-01	35882.9924956284
stad_tcga_pan_can_atlas_2018	TCGA-FP-7735-01	33305.0078632036
stad_tcga_pan_can_atlas_2018	TCGA-FP-7829-01	18094.6072341983
stad_tcga_pan_can_atlas_2018	TCGA-FP-7916-01	42098.5085894432
stad_tcga_pan_can_atlas_2018	TCGA-FP-7998-01	28949.3304755834
stad_tcga_pan_can_atlas_2018	TCGA-FP-8099-01	28474.4181276667
stad_tcga_pan_can_atlas_2018	TCGA-FP-8209-01	31514.0125131065
stad_tcga_pan_can_atlas_2018	TCGA-FP-8210-01	22316.9673751021
stad_tcga_pan_can_atlas_2018	TCGA-FP-8211-01	31428.0796920257
stad_tcga_pan_can_atlas_2018	TCGA-FP-8631-01	37129.0669509169
stad_tcga_pan_can_atlas_2018	TCGA-FP-A4BE-01	18681.9604937666
stad_tcga_pan_can_atlas_2018	TCGA-FP-A4BF-01	42208.7162187389
stad_tcga_pan_can_atlas_2018	TCGA-FP-A8CX-01	34622.6444531096
stad_tcga_pan_can_atlas_2018	TCGA-FP-A9TM-01	23263.3935977855
stad_tcga_pan_can_atlas_2018	TCGA-HF-7132-01	28779.0184211475
stad_tcga_pan_can_atlas_2018	TCGA-HF-7133-01	33599.509836467
stad_tcga_pan_can_atlas_2018	TCGA-HF-7134-01	20743.0859096793
stad_tcga_pan_can_atlas_2018	TCGA-HF-7136-01	26820.915291299
stad_tcga_pan_can_atlas_2018	TCGA-HF-A5NB-01	32518.3098785743
stad_tcga_pan_can_atlas_2018	TCGA-HJ-7597-01	27551.7812170339
stad_tcga_pan_can_atlas_2018	TCGA-HU-8238-01	31315.9300780728
stad_tcga_pan_can_atlas_2018	TCGA-HU-8243-01	14328.2250908036
stad_tcga_pan_can_atlas_2018	TCGA-HU-8244-01	20545.1976731112
stad_tcga_pan_can_atlas_2018	TCGA-HU-8245-01	NA
stad_tcga_pan_can_atlas_2018	TCGA-HU-8249-01	24401.5908053668
stad_tcga_pan_can_atlas_2018	TCGA-HU-8602-01	22346.77683959
stad_tcga_pan_can_atlas_2018	TCGA-HU-8604-01	27313.2084018976
stad_tcga_pan_can_atlas_2018	TCGA-HU-8608-01	15032.2916282692
stad_tcga_pan_can_atlas_2018	TCGA-HU-8610-01	20362.5540161021
stad_tcga_pan_can_atlas_2018	TCGA-HU-A4G2-01	17729.6112178787
stad_tcga_pan_can_atlas_2018	TCGA-HU-A4G3-01	18679.6301121779
stad_tcga_pan_can_atlas_2018	TCGA-HU-A4G6-01	23470.9917576395
stad_tcga_pan_can_atlas_2018	TCGA-HU-A4G8-01	30674.4925458016
stad_tcga_pan_can_atlas_2018	TCGA-HU-A4G9-01	18238.3140988306
stad_tcga_pan_can_atlas_2018	TCGA-HU-A4GC-01	22894.7078106172
stad_tcga_pan_can_atlas_2018	TCGA-HU-A4GD-01	26929.6664321018
stad_tcga_pan_can_atlas_2018	TCGA-HU-A4GF-01	19838.4123571255
stad_tcga_pan_can_atlas_2018	TCGA-HU-A4GH-01	28089.2254709123
stad_tcga_pan_can_atlas_2018	TCGA-HU-A4GJ-01	25287.0387098144
stad_tcga_pan_can_atlas_2018	TCGA-HU-A4GN-01	22409.1145470859
stad_tcga_pan_can_atlas_2018	TCGA-HU-A4GP-01	35862.5045574951
stad_tcga_pan_can_atlas_2018	TCGA-HU-A4GQ-01	27666.4554110412
stad_tcga_pan_can_atlas_2018	TCGA-HU-A4GT-01	20737.1628564748
stad_tcga_pan_can_atlas_2018	TCGA-HU-A4GU-01	29313.1613011087
stad_tcga_pan_can_atlas_2018	TCGA-HU-A4GX-01	28453.5417926018
stad_tcga_pan_can_atlas_2018	TCGA-HU-A4GY-01	25570.7626682304
stad_tcga_pan_can_atlas_2018	TCGA-HU-A4H0-01	21561.6324426865
stad_tcga_pan_can_atlas_2018	TCGA-HU-A4H2-01	24301.6756947542
stad_tcga_pan_can_atlas_2018	TCGA-HU-A4H3-01	33108.3819166627
stad_tcga_pan_can_atlas_2018	TCGA-HU-A4H4-01	34573.1238443512
stad_tcga_pan_can_atlas_2018	TCGA-HU-A4H5-01	16401.6821092895
stad_tcga_pan_can_atlas_2018	TCGA-HU-A4H6-01	30208.6104265408
stad_tcga_pan_can_atlas_2018	TCGA-HU-A4H8-01	19887.2532712539
stad_tcga_pan_can_atlas_2018	TCGA-HU-A4HB-01	24338.7676017066
stad_tcga_pan_can_atlas_2018	TCGA-HU-A4HD-01	22350.4666104386
stad_tcga_pan_can_atlas_2018	TCGA-IN-7806-01	35069.1067257985
stad_tcga_pan_can_atlas_2018	TCGA-IN-7808-01	29803.9979232145
stad_tcga_pan_can_atlas_2018	TCGA-IN-8462-01	51248.7518972093
stad_tcga_pan_can_atlas_2018	TCGA-IN-8663-01	24544.2295784377
stad_tcga_pan_can_atlas_2018	TCGA-IN-A6RI-01	28144.3778351766
stad_tcga_pan_can_atlas_2018	TCGA-IN-A6RJ-01	54743.7416847611
stad_tcga_pan_can_atlas_2018	TCGA-IN-A6RL-01	33322.2915266526
stad_tcga_pan_can_atlas_2018	TCGA-IN-A6RN-01	69274.5447829815
stad_tcga_pan_can_atlas_2018	TCGA-IN-A6RO-01	30813.4415480238
stad_tcga_pan_can_atlas_2018	TCGA-IN-A6RP-01	NA
stad_tcga_pan_can_atlas_2018	TCGA-IN-A6RR-01	31026.477264918
stad_tcga_pan_can_atlas_2018	TCGA-IN-A6RS-01	34291.9244659895
stad_tcga_pan_can_atlas_2018	TCGA-IN-A7NR-01	39559.3636501622
stad_tcga_pan_can_atlas_2018	TCGA-IN-A7NT-01	33814.2933395527
stad_tcga_pan_can_atlas_2018	TCGA-IN-A7NU-01	77114.6281417717
stad_tcga_pan_can_atlas_2018	TCGA-IN-AB1V-01	34885.2978779951
stad_tcga_pan_can_atlas_2018	TCGA-IN-AB1X-01	39754.2418105116
stad_tcga_pan_can_atlas_2018	TCGA-IP-7968-01	43114.4578628541
stad_tcga_pan_can_atlas_2018	TCGA-KB-A6F5-01	NA
stad_tcga_pan_can_atlas_2018	TCGA-KB-A6F7-01	21721.9432761379
stad_tcga_pan_can_atlas_2018	TCGA-KB-A93G-01	32354.6976712058
stad_tcga_pan_can_atlas_2018	TCGA-KB-A93H-01	26526.5104172684
stad_tcga_pan_can_atlas_2018	TCGA-KB-A93J-01	98980.0159925147
stad_tcga_pan_can_atlas_2018	TCGA-MX-A5UG-01	30041.017150625
stad_tcga_pan_can_atlas_2018	TCGA-MX-A5UJ-01	27370.8853462163
stad_tcga_pan_can_atlas_2018	TCGA-MX-A663-01	37725.547538374
stad_tcga_pan_can_atlas_2018	TCGA-MX-A666-01	24620.4524762326
stad_tcga_pan_can_atlas_2018	TCGA-R5-A7O7-01	17292.1791738457
stad_tcga_pan_can_atlas_2018	TCGA-R5-A7ZE-01	33626.503423202
stad_tcga_pan_can_atlas_2018	TCGA-R5-A7ZF-01	45144.1231273204
stad_tcga_pan_can_atlas_2018	TCGA-R5-A7ZI-01	38678.3823104262
stad_tcga_pan_can_atlas_2018	TCGA-R5-A7ZR-01	32223.4195083794
stad_tcga_pan_can_atlas_2018	TCGA-R5-A804-01	NA
stad_tcga_pan_can_atlas_2018	TCGA-R5-A805-01	26742.4591111483
stad_tcga_pan_can_atlas_2018	TCGA-RD-A7BS-01	92403.0965539961
stad_tcga_pan_can_atlas_2018	TCGA-RD-A7BT-01	18453.0005026834
stad_tcga_pan_can_atlas_2018	TCGA-RD-A7BW-01	40017.6720292599
stad_tcga_pan_can_atlas_2018	TCGA-RD-A7C1-01	33868.3776122555
stad_tcga_pan_can_atlas_2018	TCGA-RD-A8MV-01	34638.1803303672
stad_tcga_pan_can_atlas_2018	TCGA-RD-A8MW-01	30441.1630892398
stad_tcga_pan_can_atlas_2018	TCGA-RD-A8N0-01	26404.5537807966
stad_tcga_pan_can_atlas_2018	TCGA-RD-A8N1-01	33467.9403759422
stad_tcga_pan_can_atlas_2018	TCGA-RD-A8N2-01	31859.7828813199
stad_tcga_pan_can_atlas_2018	TCGA-RD-A8N4-01	45115.8672505582
stad_tcga_pan_can_atlas_2018	TCGA-RD-A8N5-01	28283.4239366317
stad_tcga_pan_can_atlas_2018	TCGA-RD-A8N6-01	26502.2356090534
stad_tcga_pan_can_atlas_2018	TCGA-RD-A8N9-01	28069.0288304775
stad_tcga_pan_can_atlas_2018	TCGA-RD-A8NB-01	25805.7428117509
stad_tcga_pan_can_atlas_2018	TCGA-SW-A7EA-01	47423.333420236
stad_tcga_pan_can_atlas_2018	TCGA-SW-A7EB-01	31932.3160082661
stad_tcga_pan_can_atlas_2018	TCGA-VQ-A8DL-01	NA
stad_tcga_pan_can_atlas_2018	TCGA-VQ-A8DT-01	29262.7667992545
stad_tcga_pan_can_atlas_2018	TCGA-VQ-A8DU-01	19196.7806263886
stad_tcga_pan_can_atlas_2018	TCGA-VQ-A8DV-01	14783.0378975184
stad_tcga_pan_can_atlas_2018	TCGA-VQ-A8DZ-01	37656.6070830436
stad_tcga_pan_can_atlas_2018	TCGA-VQ-A8E0-01	30119.6675292413
stad_tcga_pan_can_atlas_2018	TCGA-VQ-A8E2-01	27713.0630428138
stad_tcga_pan_can_atlas_2018	TCGA-VQ-A8E3-01	26914.7131502414
stad_tcga_pan_can_atlas_2018	TCGA-VQ-A8E7-01	28810.6727710598
stad_tcga_pan_can_atlas_2018	TCGA-VQ-A8P2-01	18887.3253712648
stad_tcga_pan_can_atlas_2018	TCGA-VQ-A8P3-01	22963.8424644133
stad_tcga_pan_can_atlas_2018	TCGA-VQ-A8P5-01	33684.0832682878
stad_tcga_pan_can_atlas_2018	TCGA-VQ-A8P8-01	21651.7405307803
stad_tcga_pan_can_atlas_2018	TCGA-VQ-A8PB-01	21771.5609841292
stad_tcga_pan_can_atlas_2018	TCGA-VQ-A8PC-01	28000.3796728457
stad_tcga_pan_can_atlas_2018	TCGA-VQ-A8PD-01	26036.7418867241
stad_tcga_pan_can_atlas_2018	TCGA-VQ-A8PE-01	30515.735300076
stad_tcga_pan_can_atlas_2018	TCGA-VQ-A8PF-01	35079.5934429473
stad_tcga_pan_can_atlas_2018	TCGA-VQ-A8PH-01	23434.9679422486
stad_tcga_pan_can_atlas_2018	TCGA-VQ-A8PJ-01	63935.1550672597
stad_tcga_pan_can_atlas_2018	TCGA-VQ-A8PK-01	44765.9216153318
stad_tcga_pan_can_atlas_2018	TCGA-VQ-A8PM-01	44755.8232951144
stad_tcga_pan_can_atlas_2018	TCGA-VQ-A8PO-01	35912.9961585821
stad_tcga_pan_can_atlas_2018	TCGA-VQ-A8PP-01	35900.9558537075
stad_tcga_pan_can_atlas_2018	TCGA-VQ-A8PQ-01	34227.3534761378
stad_tcga_pan_can_atlas_2018	TCGA-VQ-A8PS-01	NA
stad_tcga_pan_can_atlas_2018	TCGA-VQ-A8PT-01	NA
stad_tcga_pan_can_atlas_2018	TCGA-VQ-A8PU-01	27236.3058094727
stad_tcga_pan_can_atlas_2018	TCGA-VQ-A8PX-01	41560.7730378662
stad_tcga_pan_can_atlas_2018	TCGA-VQ-A8PY-01	NA
stad_tcga_pan_can_atlas_2018	TCGA-VQ-A8PZ-01	NA
stad_tcga_pan_can_atlas_2018	TCGA-VQ-A91A-01	27695.3909824333
stad_tcga_pan_can_atlas_2018	TCGA-VQ-A91D-01	36102.9222580557
stad_tcga_pan_can_atlas_2018	TCGA-VQ-A91E-01	46813.1618409456
stad_tcga_pan_can_atlas_2018	TCGA-VQ-A91K-01	33350.6445026477
stad_tcga_pan_can_atlas_2018	TCGA-VQ-A91N-01	31884.640284932
stad_tcga_pan_can_atlas_2018	TCGA-VQ-A91Q-01	28934.4742929559
stad_tcga_pan_can_atlas_2018	TCGA-VQ-A91S-01	30273.0843171597
stad_tcga_pan_can_atlas_2018	TCGA-VQ-A91U-01	26193.7513462582
stad_tcga_pan_can_atlas_2018	TCGA-VQ-A91V-01	48402.0936874617
stad_tcga_pan_can_atlas_2018	TCGA-VQ-A91W-01	35659.5671608183
stad_tcga_pan_can_atlas_2018	TCGA-VQ-A91X-01	42120.9385122338
stad_tcga_pan_can_atlas_2018	TCGA-VQ-A91Y-01	23263.1023000869
stad_tcga_pan_can_atlas_2018	TCGA-VQ-A91Z-01	41114.7962613416
stad_tcga_pan_can_atlas_2018	TCGA-VQ-A922-01	28446.5506478359
stad_tcga_pan_can_atlas_2018	TCGA-VQ-A923-01	30676.9200266231
stad_tcga_pan_can_atlas_2018	TCGA-VQ-A924-01	36299.7424030622
stad_tcga_pan_can_atlas_2018	TCGA-VQ-A925-01	25550.3718293299
stad_tcga_pan_can_atlas_2018	TCGA-VQ-A927-01	34557.9763640251
stad_tcga_pan_can_atlas_2018	TCGA-VQ-A928-01	22805.4736156192
stad_tcga_pan_can_atlas_2018	TCGA-VQ-A92D-01	36191.5738576566
stad_tcga_pan_can_atlas_2018	TCGA-VQ-A94O-01	23980.0830355229
stad_tcga_pan_can_atlas_2018	TCGA-VQ-A94P-01	47078.0485481869
stad_tcga_pan_can_atlas_2018	TCGA-VQ-A94R-01	19167.456658065
stad_tcga_pan_can_atlas_2018	TCGA-VQ-A94T-01	39758.125779826
stad_tcga_pan_can_atlas_2018	TCGA-VQ-A94U-01	30558.4589625343
stad_tcga_pan_can_atlas_2018	TCGA-VQ-AA64-01	27810.8419703035
stad_tcga_pan_can_atlas_2018	TCGA-VQ-AA68-01	29605.8183889478
stad_tcga_pan_can_atlas_2018	TCGA-VQ-AA69-01	24036.6918882801
stad_tcga_pan_can_atlas_2018	TCGA-VQ-AA6A-01	43291.5668635902
stad_tcga_pan_can_atlas_2018	TCGA-VQ-AA6B-01	32482.9657578134
stad_tcga_pan_can_atlas_2018	TCGA-VQ-AA6D-01	26186.3718045609
stad_tcga_pan_can_atlas_2018	TCGA-VQ-AA6F-01	49748.1803525956
stad_tcga_pan_can_atlas_2018	TCGA-VQ-AA6G-01	57261.5247928129
stad_tcga_pan_can_atlas_2018	TCGA-VQ-AA6I-01	30255.7035544778
stad_tcga_pan_can_atlas_2018	TCGA-VQ-AA6J-01	22917.4290311064
stad_tcga_pan_can_atlas_2018	TCGA-VQ-AA6K-01	34245.5110326826
stad_tcga_pan_can_atlas_2018	TCGA-ZA-A8F6-01	33404.2432791862
stad_tcga_pan_can_atlas_2018	TCGA-ZQ-A9CR-01	38899.6714621134
tgct_tcga_pan_can_atlas_2018	TCGA-2G-AAEW-01	19838.8
tgct_tcga_pan_can_atlas_2018	TCGA-2G-AAEX-01	20359.9
tgct_tcga_pan_can_atlas_2018	TCGA-2G-AAF1-01	26214.9
tgct_tcga_pan_can_atlas_2018	TCGA-2G-AAF4-01	24547.5
tgct_tcga_pan_can_atlas_2018	TCGA-2G-AAF6-01	18258.2
tgct_tcga_pan_can_atlas_2018	TCGA-2G-AAF8-01	14400.8
tgct_tcga_pan_can_atlas_2018	TCGA-2G-AAFG-01	18158.8
tgct_tcga_pan_can_atlas_2018	TCGA-2G-AAFH-01	22405.4
tgct_tcga_pan_can_atlas_2018	TCGA-2G-AAFI-01	24194.9
tgct_tcga_pan_can_atlas_2018	TCGA-2G-AAFJ-01	28991
tgct_tcga_pan_can_atlas_2018	TCGA-2G-AAFL-01	37751.8
tgct_tcga_pan_can_atlas_2018	TCGA-2G-AAFM-01	35118.5
tgct_tcga_pan_can_atlas_2018	TCGA-2G-AAFN-01	28511.6
tgct_tcga_pan_can_atlas_2018	TCGA-2G-AAFO-01	34601.4
tgct_tcga_pan_can_atlas_2018	TCGA-2G-AAFV-01	18569.8
tgct_tcga_pan_can_atlas_2018	TCGA-2G-AAFY-01	28174.6
tgct_tcga_pan_can_atlas_2018	TCGA-2G-AAFZ-01	25647.8
tgct_tcga_pan_can_atlas_2018	TCGA-2G-AAG0-01	26100.3
tgct_tcga_pan_can_atlas_2018	TCGA-2G-AAG3-01	18247.2
tgct_tcga_pan_can_atlas_2018	TCGA-2G-AAG5-01	27782.2
tgct_tcga_pan_can_atlas_2018	TCGA-2G-AAG6-01	42137.9
tgct_tcga_pan_can_atlas_2018	TCGA-2G-AAG7-01	20926.4
tgct_tcga_pan_can_atlas_2018	TCGA-2G-AAG8-01	30538.5
tgct_tcga_pan_can_atlas_2018	TCGA-2G-AAG9-01	28602.3
tgct_tcga_pan_can_atlas_2018	TCGA-2G-AAGA-01	22507.4
tgct_tcga_pan_can_atlas_2018	TCGA-2G-AAGC-01	19791.4
tgct_tcga_pan_can_atlas_2018	TCGA-2G-AAGE-01	18390.2
tgct_tcga_pan_can_atlas_2018	TCGA-2G-AAGF-01	31499
tgct_tcga_pan_can_atlas_2018	TCGA-2G-AAGG-01	25938.6
tgct_tcga_pan_can_atlas_2018	TCGA-2G-AAGI-01	29422.6
tgct_tcga_pan_can_atlas_2018	TCGA-2G-AAGJ-01	23131.5
tgct_tcga_pan_can_atlas_2018	TCGA-2G-AAGK-01	27249.9
tgct_tcga_pan_can_atlas_2018	TCGA-2G-AAGM-01	21995.7
tgct_tcga_pan_can_atlas_2018	TCGA-2G-AAGN-01	23394.6
tgct_tcga_pan_can_atlas_2018	TCGA-2G-AAGO-01	23871.1
tgct_tcga_pan_can_atlas_2018	TCGA-2G-AAGP-01	27315.7
