STUDY_ID	SAMPLE_ID	EGFR
thca_tcga_pan_can_atlas_2018	TCGA-BJ-A45F-01	250.502
thca_tcga_pan_can_atlas_2018	TCGA-BJ-A45G-01	558.571
thca_tcga_pan_can_atlas_2018	TCGA-BJ-A45H-01	650.2
thca_tcga_pan_can_atlas_2018	TCGA-BJ-A45I-01	501.633
thca_tcga_pan_can_atlas_2018	TCGA-BJ-A45J-01	771.804
thca_tcga_pan_can_atlas_2018	TCGA-BJ-A45K-01	710.215
thca_tcga_pan_can_atlas_2018	TCGA-BJ-A4O8-01	1224.94
thca_tcga_pan_can_atlas_2018	TCGA-BJ-A4O9-01	902.917
thca_tcga_pan_can_atlas_2018	TCGA-CE-A13K-01	776.786
thca_tcga_pan_can_atlas_2018	TCGA-CE-A27D-01	540.206
thca_tcga_pan_can_atlas_2018	TCGA-CE-A3MD-01	450.67
thca_tcga_pan_can_atlas_2018	TCGA-CE-A3ME-01	1340.41
thca_tcga_pan_can_atlas_2018	TCGA-CE-A481-01	843.543
thca_tcga_pan_can_atlas_2018	TCGA-CE-A482-01	1217.89
thca_tcga_pan_can_atlas_2018	TCGA-CE-A483-01	1175.26
thca_tcga_pan_can_atlas_2018	TCGA-CE-A484-01	144.048
thca_tcga_pan_can_atlas_2018	TCGA-CE-A485-01	1193.96
thca_tcga_pan_can_atlas_2018	TCGA-DE-A0XZ-01	1274.53
thca_tcga_pan_can_atlas_2018	TCGA-DE-A0Y2-01	2917.68
thca_tcga_pan_can_atlas_2018	TCGA-DE-A0Y3-01	2010.26
thca_tcga_pan_can_atlas_2018	TCGA-DE-A2OL-01	1450.32
thca_tcga_pan_can_atlas_2018	TCGA-DE-A3KN-01	1198.72
thca_tcga_pan_can_atlas_2018	TCGA-DE-A4M8-01	564.911
thca_tcga_pan_can_atlas_2018	TCGA-DE-A4M9-01	1989.48
thca_tcga_pan_can_atlas_2018	TCGA-DE-A4MA-01	199.657
thca_tcga_pan_can_atlas_2018	TCGA-DE-A4MB-01	757.633
thca_tcga_pan_can_atlas_2018	TCGA-DE-A4MC-01	819.817
thca_tcga_pan_can_atlas_2018	TCGA-DE-A4MD-01	881.371
thca_tcga_pan_can_atlas_2018	TCGA-DE-A69J-01	1409.7
thca_tcga_pan_can_atlas_2018	TCGA-DE-A69K-01	2018.55
thca_tcga_pan_can_atlas_2018	TCGA-DE-A7U5-01	1321.78
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A13L-01	658.193
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A13M-01	95.2381
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A13O-01	336.608
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A13P-01	1718.02
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A13R-01	130.635
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A13S-01	506.379
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A13T-01	2806.56
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A13U-01	1803.65
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A13V-01	1081.34
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A13W-01	234.107
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A13X-01	2494.08
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A1QD-01	1887.17
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A1QE-01	2133.85
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A1QF-01	2306.27
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A1QG-01	902.771
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A1QH-01	1150.51
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A1QI-01	2343.65
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A1QL-01	497.682
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A1QM-01	1320.85
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A1QN-01	2217.75
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A1QO-01	1155.29
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A1QQ-01	4275.61
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A2PN-01	2408.68
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A2PO-01	1541.33
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A2PP-01	1986.99
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A2PQ-01	884.018
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A2PR-01	1376.83
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A2PS-01	1198.22
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A2PT-01	362.884
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A2PU-01	2608.52
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A2PV-01	2786.72
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A2PW-01	891.223
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A2PX-01	648
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A2PY-01	1016.2
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A2PZ-01	658.235
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A2Q0-01	855.81
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A2Q1-01	409.82
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A2Q2-01	795.367
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A2Q3-01	1233.1
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A2Q4-01	1925.47
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A2Q5-01	1453.09
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A2Q6-01	1454.1
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A2Q7-01	1043.13
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A2Q8-01	NA
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A2Q9-01	2124.62
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A2QA-01	326.19
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A2QB-01	470.544
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A2QC-01	452.09
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A3UK-01	2215.11
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A3UM-01	2337.85
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A3UN-01	889.379
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A3UO-01	599.242
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A3UP-01	516.301
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A3UQ-01	1119.88
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A3UR-01	1298.41
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A3US-01	1008.34
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A3UT-01	360.798
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A3UU-01	1820.39
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A3UW-01	640.108
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A3UX-01	1389.93
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A3UY-01	1589.3
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A3UZ-01	1177.7
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A3V0-01	600.577
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A3V2-01	1093.23
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A3V3-01	645.731
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A3V4-01	1048.04
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A3V5-01	1224.26
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A3V7-01	593.276
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A3V8-01	860.626
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A3V9-01	1421.04
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A3VA-01	1601.5
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A3VB-01	401.69
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A3VD-01	1298.54
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A3VE-01	2093.35
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A3VF-01	849.861
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A3VG-01	402.099
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A3VI-01	1295.66
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A3VJ-01	664.962
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A3VK-01	419.002
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A3VL-01	133.518
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A3VM-01	516.002
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A4UL-01	430.264
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A4UP-01	727.903
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A4UQ-01	879.118
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A4UR-01	204.247
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A4UT-01	761.565000000001
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A4UW-01	644.128
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A4V0-01	796.824
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A4V2-01	1116.12
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A4V4-01	560.124
thca_tcga_pan_can_atlas_2018	TCGA-DJ-A4V5-01	1196.59
thca_tcga_pan_can_atlas_2018	TCGA-DO-A1JZ-01	1186.04
thca_tcga_pan_can_atlas_2018	TCGA-DO-A1K0-01	1652.24
thca_tcga_pan_can_atlas_2018	TCGA-DO-A2HM-01	1134.11
thca_tcga_pan_can_atlas_2018	TCGA-E3-A3DY-01	1681.73
thca_tcga_pan_can_atlas_2018	TCGA-E3-A3DZ-01	272.29
thca_tcga_pan_can_atlas_2018	TCGA-E3-A3E0-01	652.897
thca_tcga_pan_can_atlas_2018	TCGA-E3-A3E1-01	1336.44
thca_tcga_pan_can_atlas_2018	TCGA-E3-A3E2-01	721.268
thca_tcga_pan_can_atlas_2018	TCGA-E3-A3E3-01	1270.43
thca_tcga_pan_can_atlas_2018	TCGA-E3-A3E5-01	936.891000000001
thca_tcga_pan_can_atlas_2018	TCGA-E8-A242-01	838.914
thca_tcga_pan_can_atlas_2018	TCGA-E8-A2EA-01	293.505
thca_tcga_pan_can_atlas_2018	TCGA-E8-A3X7-01	429.695
thca_tcga_pan_can_atlas_2018	TCGA-E8-A413-01	803.413
thca_tcga_pan_can_atlas_2018	TCGA-E8-A414-01	1207.32
thca_tcga_pan_can_atlas_2018	TCGA-E8-A415-01	1018.8
thca_tcga_pan_can_atlas_2018	TCGA-E8-A416-01	910.782
thca_tcga_pan_can_atlas_2018	TCGA-E8-A417-01	1026.56
thca_tcga_pan_can_atlas_2018	TCGA-E8-A418-01	566.78
thca_tcga_pan_can_atlas_2018	TCGA-E8-A419-01	695.006
thca_tcga_pan_can_atlas_2018	TCGA-E8-A432-01	577.184
thca_tcga_pan_can_atlas_2018	TCGA-E8-A433-01	208.901
thca_tcga_pan_can_atlas_2018	TCGA-E8-A434-01	523.305
thca_tcga_pan_can_atlas_2018	TCGA-E8-A436-01	752.674
thca_tcga_pan_can_atlas_2018	TCGA-E8-A437-01	646.336
thca_tcga_pan_can_atlas_2018	TCGA-E8-A438-01	294.543
thca_tcga_pan_can_atlas_2018	TCGA-E8-A44K-01	560.58
thca_tcga_pan_can_atlas_2018	TCGA-E8-A44M-01	636.566
thca_tcga_pan_can_atlas_2018	TCGA-EL-A3CL-01	2006.4
thca_tcga_pan_can_atlas_2018	TCGA-EL-A3CM-01	1230.92
thca_tcga_pan_can_atlas_2018	TCGA-EL-A3CN-01	1259.88
thca_tcga_pan_can_atlas_2018	TCGA-EL-A3CO-01	950.55
thca_tcga_pan_can_atlas_2018	TCGA-EL-A3CP-01	2430.88
thca_tcga_pan_can_atlas_2018	TCGA-EL-A3CR-01	373.205
thca_tcga_pan_can_atlas_2018	TCGA-EL-A3CS-01	2224.16
thca_tcga_pan_can_atlas_2018	TCGA-EL-A3CT-01	1270.58
thca_tcga_pan_can_atlas_2018	TCGA-EL-A3CU-01	1368.93
thca_tcga_pan_can_atlas_2018	TCGA-EL-A3CV-01	1643.51
thca_tcga_pan_can_atlas_2018	TCGA-EL-A3CW-01	754.489
thca_tcga_pan_can_atlas_2018	TCGA-EL-A3CX-01	33.3333
thca_tcga_pan_can_atlas_2018	TCGA-EL-A3CY-01	732.168
thca_tcga_pan_can_atlas_2018	TCGA-EL-A3CZ-01	838.396
thca_tcga_pan_can_atlas_2018	TCGA-EL-A3D1-01	218.462
thca_tcga_pan_can_atlas_2018	TCGA-EL-A3D4-01	435.371
thca_tcga_pan_can_atlas_2018	TCGA-EL-A3D6-01	704.337
thca_tcga_pan_can_atlas_2018	TCGA-EL-A3GO-01	792.298
thca_tcga_pan_can_atlas_2018	TCGA-EL-A3GP-01	476.37
thca_tcga_pan_can_atlas_2018	TCGA-EL-A3GQ-01	2700.85
thca_tcga_pan_can_atlas_2018	TCGA-EL-A3GR-01	4248.38
thca_tcga_pan_can_atlas_2018	TCGA-EL-A3GS-01	2427.27
thca_tcga_pan_can_atlas_2018	TCGA-EL-A3GU-01	1047.83
thca_tcga_pan_can_atlas_2018	TCGA-EL-A3GV-01	2306
thca_tcga_pan_can_atlas_2018	TCGA-EL-A3GW-01	1482.43
thca_tcga_pan_can_atlas_2018	TCGA-EL-A3GX-01	1253.09
thca_tcga_pan_can_atlas_2018	TCGA-EL-A3GY-01	1934.82
thca_tcga_pan_can_atlas_2018	TCGA-EL-A3GZ-01	1439.1
thca_tcga_pan_can_atlas_2018	TCGA-EL-A3H1-01	732.327
thca_tcga_pan_can_atlas_2018	TCGA-EL-A3H2-01	507.165
thca_tcga_pan_can_atlas_2018	TCGA-EL-A3H3-01	611.488
thca_tcga_pan_can_atlas_2018	TCGA-EL-A3H4-01	2949.1
thca_tcga_pan_can_atlas_2018	TCGA-EL-A3H5-01	877.804
thca_tcga_pan_can_atlas_2018	TCGA-EL-A3H7-01	898.087
thca_tcga_pan_can_atlas_2018	TCGA-EL-A3H8-01	2156.21
thca_tcga_pan_can_atlas_2018	TCGA-EL-A3MW-01	1147.23
thca_tcga_pan_can_atlas_2018	TCGA-EL-A3MX-01	498.288
thca_tcga_pan_can_atlas_2018	TCGA-EL-A3MY-01	1064.29
thca_tcga_pan_can_atlas_2018	TCGA-EL-A3MZ-01	717.295
thca_tcga_pan_can_atlas_2018	TCGA-EL-A3N2-01	1097.98
thca_tcga_pan_can_atlas_2018	TCGA-EL-A3N3-01	997.045999999999
thca_tcga_pan_can_atlas_2018	TCGA-EL-A3T0-01	584.883
thca_tcga_pan_can_atlas_2018	TCGA-EL-A3T1-01	2203.23
thca_tcga_pan_can_atlas_2018	TCGA-EL-A3T2-01	1258.03
thca_tcga_pan_can_atlas_2018	TCGA-EL-A3T3-01	876.684
thca_tcga_pan_can_atlas_2018	TCGA-EL-A3T6-01	1113.24
thca_tcga_pan_can_atlas_2018	TCGA-EL-A3T7-01	2337.8
thca_tcga_pan_can_atlas_2018	TCGA-EL-A3T8-01	1388.78
thca_tcga_pan_can_atlas_2018	TCGA-EL-A3T9-01	1976.27
thca_tcga_pan_can_atlas_2018	TCGA-EL-A3TA-01	559.967
thca_tcga_pan_can_atlas_2018	TCGA-EL-A3TB-01	465.889
thca_tcga_pan_can_atlas_2018	TCGA-EL-A3ZG-01	536.458
thca_tcga_pan_can_atlas_2018	TCGA-EL-A3ZH-01	1323.96
thca_tcga_pan_can_atlas_2018	TCGA-EL-A3ZK-01	1352.66
thca_tcga_pan_can_atlas_2018	TCGA-EL-A3ZL-01	424.789
thca_tcga_pan_can_atlas_2018	TCGA-EL-A3ZM-01	389.512
thca_tcga_pan_can_atlas_2018	TCGA-EL-A3ZN-01	521.409
thca_tcga_pan_can_atlas_2018	TCGA-EL-A3ZO-01	402.59
thca_tcga_pan_can_atlas_2018	TCGA-EL-A3ZP-01	485.525
thca_tcga_pan_can_atlas_2018	TCGA-EL-A3ZQ-01	319.611
thca_tcga_pan_can_atlas_2018	TCGA-EL-A3ZR-01	299.644
thca_tcga_pan_can_atlas_2018	TCGA-EL-A3ZS-01	779.178
thca_tcga_pan_can_atlas_2018	TCGA-EL-A3ZT-01	889.536999999999
thca_tcga_pan_can_atlas_2018	TCGA-EL-A4JV-01	321.36
thca_tcga_pan_can_atlas_2018	TCGA-EL-A4JW-01	1686.79
thca_tcga_pan_can_atlas_2018	TCGA-EL-A4JX-01	854.004
thca_tcga_pan_can_atlas_2018	TCGA-EL-A4JZ-01	416.453
thca_tcga_pan_can_atlas_2018	TCGA-EL-A4K0-01	2554.7
thca_tcga_pan_can_atlas_2018	TCGA-EL-A4K1-01	411.418
thca_tcga_pan_can_atlas_2018	TCGA-EL-A4K2-01	374.602
thca_tcga_pan_can_atlas_2018	TCGA-EL-A4K4-01	1540.53
thca_tcga_pan_can_atlas_2018	TCGA-EL-A4K6-01	188.417
thca_tcga_pan_can_atlas_2018	TCGA-EL-A4K7-01	286.56
thca_tcga_pan_can_atlas_2018	TCGA-EL-A4K9-01	911.4
thca_tcga_pan_can_atlas_2018	TCGA-EL-A4KD-01	674.412
thca_tcga_pan_can_atlas_2018	TCGA-EL-A4KG-01	619.087
thca_tcga_pan_can_atlas_2018	TCGA-EL-A4KH-01	327.541
thca_tcga_pan_can_atlas_2018	TCGA-EL-A4KI-01	105.217
thca_tcga_pan_can_atlas_2018	TCGA-EM-A1CS-01	2135.39
thca_tcga_pan_can_atlas_2018	TCGA-EM-A1CT-01	1395.34
thca_tcga_pan_can_atlas_2018	TCGA-EM-A1CU-01	2120.08
thca_tcga_pan_can_atlas_2018	TCGA-EM-A1CV-01	2117.02
thca_tcga_pan_can_atlas_2018	TCGA-EM-A1CW-01	620.51
thca_tcga_pan_can_atlas_2018	TCGA-EM-A1YA-01	616.584
thca_tcga_pan_can_atlas_2018	TCGA-EM-A1YB-01	1223.75
thca_tcga_pan_can_atlas_2018	TCGA-EM-A1YC-01	729.863
thca_tcga_pan_can_atlas_2018	TCGA-EM-A1YD-01	548.415
thca_tcga_pan_can_atlas_2018	TCGA-EM-A1YE-01	225.521
thca_tcga_pan_can_atlas_2018	TCGA-EM-A22I-01	1305.48
thca_tcga_pan_can_atlas_2018	TCGA-EM-A22J-01	493.641
thca_tcga_pan_can_atlas_2018	TCGA-EM-A22K-01	431.68
thca_tcga_pan_can_atlas_2018	TCGA-EM-A22L-01	542.875
thca_tcga_pan_can_atlas_2018	TCGA-EM-A22M-01	520.366
thca_tcga_pan_can_atlas_2018	TCGA-EM-A22N-01	824.153
thca_tcga_pan_can_atlas_2018	TCGA-EM-A22O-01	958.121
thca_tcga_pan_can_atlas_2018	TCGA-EM-A22P-01	745.728
thca_tcga_pan_can_atlas_2018	TCGA-EM-A22Q-01	103.245
thca_tcga_pan_can_atlas_2018	TCGA-EM-A2CJ-01	272.963
thca_tcga_pan_can_atlas_2018	TCGA-EM-A2CK-01	318.035
thca_tcga_pan_can_atlas_2018	TCGA-EM-A2CL-01	628.084
thca_tcga_pan_can_atlas_2018	TCGA-EM-A2CN-01	439.564
thca_tcga_pan_can_atlas_2018	TCGA-EM-A2CO-01	471.86
thca_tcga_pan_can_atlas_2018	TCGA-EM-A2CP-01	373.824
thca_tcga_pan_can_atlas_2018	TCGA-EM-A2CQ-01	2064.69
thca_tcga_pan_can_atlas_2018	TCGA-EM-A2CR-01	122.935
thca_tcga_pan_can_atlas_2018	TCGA-EM-A2CT-01	2284.17
thca_tcga_pan_can_atlas_2018	TCGA-EM-A2CU-01	580.096
thca_tcga_pan_can_atlas_2018	TCGA-EM-A2OV-01	606.79
thca_tcga_pan_can_atlas_2018	TCGA-EM-A2OW-01	432.836
thca_tcga_pan_can_atlas_2018	TCGA-EM-A2OX-01	1165.01
thca_tcga_pan_can_atlas_2018	TCGA-EM-A2OY-01	692.824
thca_tcga_pan_can_atlas_2018	TCGA-EM-A2OZ-01	1639.54
thca_tcga_pan_can_atlas_2018	TCGA-EM-A2P0-01	2469.17
thca_tcga_pan_can_atlas_2018	TCGA-EM-A2P1-01	722.79
thca_tcga_pan_can_atlas_2018	TCGA-EM-A2P2-01	440.193
thca_tcga_pan_can_atlas_2018	TCGA-EM-A2P3-01	1296.54
thca_tcga_pan_can_atlas_2018	TCGA-EM-A3AI-01	348.134
thca_tcga_pan_can_atlas_2018	TCGA-EM-A3AJ-01	832.103
thca_tcga_pan_can_atlas_2018	TCGA-EM-A3AK-01	1387.77
thca_tcga_pan_can_atlas_2018	TCGA-EM-A3AL-01	735.798
thca_tcga_pan_can_atlas_2018	TCGA-EM-A3AN-01	679.907
thca_tcga_pan_can_atlas_2018	TCGA-EM-A3AO-01	489.638
thca_tcga_pan_can_atlas_2018	TCGA-EM-A3AP-01	506.879
thca_tcga_pan_can_atlas_2018	TCGA-EM-A3AQ-01	372.584
thca_tcga_pan_can_atlas_2018	TCGA-EM-A3AR-01	639.709
thca_tcga_pan_can_atlas_2018	TCGA-EM-A3FJ-01	818.601
thca_tcga_pan_can_atlas_2018	TCGA-EM-A3FK-01	2415.96
thca_tcga_pan_can_atlas_2018	TCGA-EM-A3FL-01	640.894
thca_tcga_pan_can_atlas_2018	TCGA-EM-A3FM-01	546.096
thca_tcga_pan_can_atlas_2018	TCGA-EM-A3FN-01	116.883
thca_tcga_pan_can_atlas_2018	TCGA-EM-A3FO-01	507.487
thca_tcga_pan_can_atlas_2018	TCGA-EM-A3FP-01	128.765
thca_tcga_pan_can_atlas_2018	TCGA-EM-A3FQ-01	656.451
thca_tcga_pan_can_atlas_2018	TCGA-EM-A3FR-01	404.126
thca_tcga_pan_can_atlas_2018	TCGA-EM-A3O3-01	172.801
thca_tcga_pan_can_atlas_2018	TCGA-EM-A3O6-01	103.882
thca_tcga_pan_can_atlas_2018	TCGA-EM-A3O7-01	1060.32
thca_tcga_pan_can_atlas_2018	TCGA-EM-A3O8-01	344.487
thca_tcga_pan_can_atlas_2018	TCGA-EM-A3O9-01	272.396
thca_tcga_pan_can_atlas_2018	TCGA-EM-A3OA-01	1044.13
thca_tcga_pan_can_atlas_2018	TCGA-EM-A3OB-01	352.791
thca_tcga_pan_can_atlas_2018	TCGA-EM-A3ST-01	102.706
thca_tcga_pan_can_atlas_2018	TCGA-EM-A3SU-01	282.377
thca_tcga_pan_can_atlas_2018	TCGA-EM-A3SX-01	1040.52
thca_tcga_pan_can_atlas_2018	TCGA-EM-A3SY-01	441.973
thca_tcga_pan_can_atlas_2018	TCGA-EM-A3SZ-01	639.626
thca_tcga_pan_can_atlas_2018	TCGA-EM-A4FF-01	561.378
thca_tcga_pan_can_atlas_2018	TCGA-EM-A4FH-01	162.25
thca_tcga_pan_can_atlas_2018	TCGA-EM-A4FK-01	1311.47
thca_tcga_pan_can_atlas_2018	TCGA-EM-A4FM-01	519.18
thca_tcga_pan_can_atlas_2018	TCGA-EM-A4FN-01	303.004
thca_tcga_pan_can_atlas_2018	TCGA-EM-A4FO-01	359.133
thca_tcga_pan_can_atlas_2018	TCGA-EM-A4FQ-01	429.151
thca_tcga_pan_can_atlas_2018	TCGA-EM-A4FR-01	156.521
thca_tcga_pan_can_atlas_2018	TCGA-EM-A4FU-01	169.777
thca_tcga_pan_can_atlas_2018	TCGA-EM-A4FV-01	1459.7
thca_tcga_pan_can_atlas_2018	TCGA-EM-A4G1-01	603.09
thca_tcga_pan_can_atlas_2018	TCGA-ET-A25G-01	1223.92
thca_tcga_pan_can_atlas_2018	TCGA-ET-A25I-01	291.219
thca_tcga_pan_can_atlas_2018	TCGA-ET-A25J-01	1104.9
thca_tcga_pan_can_atlas_2018	TCGA-ET-A25K-01	1986.84
thca_tcga_pan_can_atlas_2018	TCGA-ET-A25L-01	1006.97
thca_tcga_pan_can_atlas_2018	TCGA-ET-A25M-01	1416.44
thca_tcga_pan_can_atlas_2018	TCGA-ET-A25N-01	2797.38
thca_tcga_pan_can_atlas_2018	TCGA-ET-A25O-01	1413.76
thca_tcga_pan_can_atlas_2018	TCGA-ET-A25P-01	425.337
thca_tcga_pan_can_atlas_2018	TCGA-ET-A25R-01	1129.22
thca_tcga_pan_can_atlas_2018	TCGA-ET-A2MX-01	487.137
thca_tcga_pan_can_atlas_2018	TCGA-ET-A2MY-01	660.23
thca_tcga_pan_can_atlas_2018	TCGA-ET-A2MZ-01	1805.68
thca_tcga_pan_can_atlas_2018	TCGA-ET-A2N0-01	233.81
thca_tcga_pan_can_atlas_2018	TCGA-ET-A2N1-01	NA
thca_tcga_pan_can_atlas_2018	TCGA-ET-A2N3-01	217.56
thca_tcga_pan_can_atlas_2018	TCGA-ET-A2N4-01	382.749
thca_tcga_pan_can_atlas_2018	TCGA-ET-A2N5-01	283.632
thca_tcga_pan_can_atlas_2018	TCGA-ET-A39I-01	783.946
thca_tcga_pan_can_atlas_2018	TCGA-ET-A39J-01	1764.1
thca_tcga_pan_can_atlas_2018	TCGA-ET-A39K-01	426.145
thca_tcga_pan_can_atlas_2018	TCGA-ET-A39L-01	2102.68
thca_tcga_pan_can_atlas_2018	TCGA-ET-A39M-01	304.36
thca_tcga_pan_can_atlas_2018	TCGA-ET-A39N-01	460.495
thca_tcga_pan_can_atlas_2018	TCGA-ET-A39O-01	882.591999999999
thca_tcga_pan_can_atlas_2018	TCGA-ET-A39P-01	876.712
thca_tcga_pan_can_atlas_2018	TCGA-ET-A39R-01	635.72
thca_tcga_pan_can_atlas_2018	TCGA-ET-A39S-01	968.656
thca_tcga_pan_can_atlas_2018	TCGA-ET-A39T-01	1563.95
thca_tcga_pan_can_atlas_2018	TCGA-ET-A3BN-01	3075
thca_tcga_pan_can_atlas_2018	TCGA-ET-A3BO-01	1527.44
thca_tcga_pan_can_atlas_2018	TCGA-ET-A3BP-01	402.607
thca_tcga_pan_can_atlas_2018	TCGA-ET-A3BQ-01	1273.47
thca_tcga_pan_can_atlas_2018	TCGA-ET-A3BS-01	1520.61
thca_tcga_pan_can_atlas_2018	TCGA-ET-A3BT-01	980.417
thca_tcga_pan_can_atlas_2018	TCGA-ET-A3BU-01	1794.17
thca_tcga_pan_can_atlas_2018	TCGA-ET-A3BV-01	1980.49
thca_tcga_pan_can_atlas_2018	TCGA-ET-A3BW-01	1286.09
thca_tcga_pan_can_atlas_2018	TCGA-ET-A3BX-01	1840.07
thca_tcga_pan_can_atlas_2018	TCGA-ET-A3DO-01	836.615
thca_tcga_pan_can_atlas_2018	TCGA-ET-A3DP-01	3011.6
thca_tcga_pan_can_atlas_2018	TCGA-ET-A3DQ-01	1124.96
thca_tcga_pan_can_atlas_2018	TCGA-ET-A3DR-01	1263.66
thca_tcga_pan_can_atlas_2018	TCGA-ET-A3DS-01	406.018
thca_tcga_pan_can_atlas_2018	TCGA-ET-A3DT-01	1663.2
thca_tcga_pan_can_atlas_2018	TCGA-ET-A3DU-01	841.588999999999
thca_tcga_pan_can_atlas_2018	TCGA-ET-A3DV-01	424.132
thca_tcga_pan_can_atlas_2018	TCGA-ET-A3DW-01	1012.13
thca_tcga_pan_can_atlas_2018	TCGA-ET-A40P-01	130.859
thca_tcga_pan_can_atlas_2018	TCGA-ET-A40Q-01	656.409
thca_tcga_pan_can_atlas_2018	TCGA-ET-A40R-01	320.69
thca_tcga_pan_can_atlas_2018	TCGA-ET-A40S-01	376.148
thca_tcga_pan_can_atlas_2018	TCGA-ET-A40T-01	759.515
thca_tcga_pan_can_atlas_2018	TCGA-ET-A4KN-01	79.7753
thca_tcga_pan_can_atlas_2018	TCGA-ET-A4KQ-01	679.365
